aX,aY,aZ,gX,gY,gZ
1.271,1.348,-0.351,18.250,-2.808,-127.380
1.149,1.280,-0.384,22.583,-4.822,-158.752
1.046,1.190,-0.445,13.367,-4.639,-189.392
0.904,1.092,-0.466,-7.202,-2.686,-222.168
0.705,0.945,-0.406,-34.912,1.465,-257.507
0.508,0.765,-0.339,-63.354,10.193,-292.175
0.318,0.590,-0.276,-89.600,23.010,-323.608
0.078,0.347,-0.249,-111.023,35.706,-353.699
-0.222,0.001,-0.353,-123.718,45.471,-385.620
-0.600,-0.417,-0.541,-129.272,48.218,-419.189
-1.032,-1.123,-0.663,-135.376,41.626,-446.594
-1.494,-2.168,-0.574,-142.761,30.884,-449.341
-2.031,-3.002,-0.318,-137.817,26.611,-404.236
-2.495,-3.487,-0.030,-128.296,34.668,-307.861
-2.604,-3.649,0.098,-133.118,53.284,-176.514
-2.280,-3.405,0.218,-139.160,75.439,-39.063
-1.798,-2.882,0.484,-151.978,95.764,77.881
-1.594,-2.263,0.801,-178.101,123.474,159.363
-1.354,-1.861,0.942,-179.687,166.565,208.496
-1.027,-1.556,0.862,-154.541,216.675,229.492
-0.765,-1.342,0.630,-123.169,260.010,237.366
-0.615,-1.118,0.293,-100.037,294.128,244.263
-0.504,-0.852,-0.197,-79.224,315.857,253.235
-0.259,-0.598,-0.716,-50.598,319.824,262.146
0.003,-0.356,-1.136,-8.118,305.054,271.179
0.272,-0.079,-1.546,35.156,274.841,281.067
0.544,0.231,-1.903,62.500,232.910,290.161
0.926,0.701,-2.268,78.918,182.983,292.969
1.386,1.232,-2.472,83.923,128.052,283.020
1.795,1.635,-2.510,69.153,73.181,255.005
2.031,1.922,-2.435,37.964,26.306,206.787
2.114,1.969,-2.300,3.723,-7.690,138.184
2.031,1.867,-2.183,-23.132,-29.358,61.096
1.869,1.679,-2.094,-38.513,-41.931,-9.583
1.685,1.477,-2.019,-45.837,-52.551,-64.697
1.495,1.288,-1.892,-50.781,-68.359,-104.126
1.297,1.108,-1.708,-49.866,-90.454,-133.240
1.104,0.946,-1.521,-40.771,-115.234,-158.936
0.927,0.803,-1.342,-24.841,-140.808,-183.716
0.763,0.679,-1.183,-4.028,-165.527,-207.947
0.621,0.571,-1.058,17.883,-187.561,-230.835
0.500,0.493,-0.954,40.100,-207.214,-251.587
0.347,0.432,-0.846,58.228,-224.609,-271.179
0.156,0.333,-0.683,68.848,-238.220,-292.664
-0.069,0.145,-0.487,77.393,-244.568,-319.580
-0.336,-0.101,-0.374,89.294,-240.173,-352.417
-0.678,-0.416,-0.378,101.929,-227.417,-388.000
-1.165,-0.984,-0.485,110.535,-210.632,-422.302
-1.832,-1.932,-0.666,115.723,-193.909,-442.871
-2.537,-2.892,-0.776,120.117,-181.152,-429.321
-2.973,-3.643,-0.688,110.901,-173.828,-371.521
-3.032,-3.976,-0.389,77.881,-164.734,-269.287
-2.694,-3.881,0.139,28.076,-143.250,-137.329
-2.176,-3.416,0.672,-26.917,-99.731,0.488
-1.686,-2.722,0.986,-60.547,-36.316,119.751
-1.235,-2.026,1.015,-67.749,29.419,201.599
-0.817,-1.456,0.867,-56.580,82.397,236.694
-0.465,-0.995,0.641,-31.860,115.967,233.032
-0.175,-0.619,0.369,-1.892,131.836,206.848
0.094,-0.373,0.201,24.841,133.362,171.021
0.303,-0.296,0.133,47.485,125.549,136.536
0.414,-0.349,0.029,68.909,116.638,109.314
0.498,-0.395,-0.150,90.820,111.694,92.346
0.652,-0.343,-0.430,111.328,111.328,87.219
0.976,-0.212,-0.774,124.207,111.511,90.942
1.323,0.090,-1.249,124.634,106.567,97.595
1.716,0.273,-1.641,101.807,87.158,98.206
1.984,0.540,-1.897,73.425,56.519,91.309
2.159,0.771,-1.963,51.392,22.888,75.989
2.260,0.871,-1.851,32.959,-10.559,50.232
2.286,0.856,-1.683,22.095,-41.260,19.653
2.250,0.819,-1.574,24.414,-67.871,-10.742
2.152,0.758,-1.494,37.354,-92.346,-39.063
1.985,0.677,-1.359,52.429,-118.774,-63.843
1.742,0.580,-1.163,68.726,-146.973,-85.205
1.480,0.463,-0.961,89.355,-174.988,-104.675
1.223,0.326,-0.811,114.624,-200.806,-123.230
0.974,0.165,-0.716,142.578,-222.351,-139.954
0.753,-0.021,-0.680,169.678,-238.403,-155.151
0.572,-0.196,-0.672,188.416,-247.498,-168.091
0.421,-0.367,-0.655,192.444,-247.498,-178.955
0.188,-0.515,-0.674,186.951,-237.000,-186.340
-0.132,-0.782,-0.758,190.918,-217.834,-200.134
-0.527,-1.266,-0.948,209.595,-196.228,-223.145
-1.014,-1.779,-1.233,222.839,-177.612,-243.103
-1.585,-2.232,-1.506,212.036,-166.016,-246.033
-2.085,-2.671,-1.582,169.678,-158.875,-224.670
-2.309,-3.119,-1.356,102.234,-147.095,-173.950
-2.234,-3.403,-0.990,26.123,-120.422,-91.492
-2.008,-3.298,-0.530,-39.001,-77.576,16.296
-1.778,-2.868,-0.127,-87.219,-25.513,130.554
-1.539,-2.322,0.105,-110.535,24.658,228.821
-1.242,-1.814,0.162,-108.887,65.125,293.396
-0.919,-1.374,0.107,-91.248,90.332,321.594
-0.635,-0.966,-0.033,-63.904,103.882,322.632
-0.403,-0.523,-0.255,-40.527,110.840,309.875
-0.172,-0.127,-0.435,-32.532,113.220,288.391
0.113,0.115,-0.531,-36.804,112.671,263.428
0.456,0.260,-0.587,-45.166,112.549,242.065
0.807,0.355,-0.567,-56.030,113.220,229.187
1.121,0.454,-0.520,-67.444,116.150,224.915
1.394,0.617,-0.602,-75.989,121.521,225.281
1.630,0.920,-0.834,-77.148,123.413,222.412
1.837,1.075,-0.924,-73.608,111.633,210.266
2.029,1.237,-1.014,-65.186,93.262,198.242
2.202,1.430,-1.057,-58.533,67.749,181.274
2.272,1.548,-0.902,-48.950,35.889,156.494
2.230,1.573,-0.739,-40.222,5.981,124.146
2.130,1.491,-0.619,-26.062,-16.846,87.036
2.000,1.353,-0.529,-3.052,-32.104,50.720
1.826,1.200,-0.456,18.799,-41.077,20.752
1.676,1.032,-0.400,33.630,-47.485,-0.671
1.574,0.961,-0.403,46.692,-51.819,-15.503
1.469,0.973,-0.383,61.035,-55.847,-30.945
1.332,0.900,-0.298,71.472,-61.584,-51.147
1.128,0.849,-0.176,79.651,-65.918,-73.792
0.951,0.814,-0.094,97.595,-63.965,-103.638
0.863,0.702,-0.178,117.493,-56.763,-141.479
0.746,0.564,-0.367,128.174,-46.631,-177.490
0.578,0.445,-0.589,123.901,-36.133,-208.801
0.344,0.336,-0.746,112.488,-25.574,-240.540
0.088,0.093,-0.900,109.497,-13.672,-275.452

1.083,-0.096,-0.610,117.432,-97.351,44.922
1.217,-0.102,-0.329,109.070,-98.755,26.917
1.245,-0.124,-0.240,116.394,-92.224,-0.549
1.081,-0.141,-0.261,137.756,-78.186,-25.513
1.070,-0.113,-0.361,149.414,-67.627,-39.429
1.151,-0.067,-0.361,147.888,-69.946,-43.335
1.171,0.061,-0.258,143.555,-78.979,-43.335
1.193,0.139,-0.162,151.062,-83.252,-47.241
1.211,0.148,-0.332,168.640,-79.529,-54.077
1.169,0.167,-0.552,176.575,-86.182,-56.763
1.173,0.208,-0.635,173.096,-105.835,-58.044
1.203,0.223,-0.527,168.091,-127.319,-66.467
1.159,0.150,-0.473,168.457,-134.521,-81.909
1.037,-0.041,-0.523,173.462,-133.850,-100.098
0.893,-0.284,-0.487,178.040,-135.925,-114.746
0.740,-0.535,-0.363,176.208,-136.353,-119.263
0.591,-0.833,-0.292,179.016,-130.798,-113.892
0.389,-0.876,-0.445,193.115,-124.146,-100.830
0.281,-1.044,-0.490,195.923,-125.000,-84.961
0.233,-1.231,-0.509,196.594,-127.319,-70.190
0.151,-1.328,-0.620,204.956,-128.296,-55.481
0.079,-1.414,-0.752,204.163,-130.737,-42.053
-0.028,-1.558,-0.813,184.631,-131.042,-30.640
-0.219,-1.689,-0.901,145.691,-122.803,-17.212
-0.401,-1.825,-0.992,84.045,-103.699,2.502
-0.535,-1.836,-1.002,3.601,-74.829,31.860
-0.593,-1.805,-0.922,-79.163,-37.598,68.726
-0.664,-1.689,-0.891,-154.785,3.723,108.826
-0.635,-1.529,-0.841,-216.797,42.053,149.231
-0.595,-1.384,-0.825,-267.090,70.496,189.087
-0.557,-1.127,-0.789,-298.950,87.585,223.877
-0.499,-0.780,-0.771,-317.932,96.863,249.329
-0.416,-0.444,-0.728,-337.585,104.309,266.174
-0.350,-0.164,-0.680,-357.544,116.943,274.109
-0.295,0.109,-0.701,-373.718,137.207,275.208
-0.219,0.352,-0.656,-385.071,161.438,272.888
-0.082,0.524,-0.661,-389.832,187.805,270.142
0.091,0.726,-0.700,-391.113,213.562,270.691
0.335,1.077,-0.641,-381.165,233.459,273.376
0.729,1.565,-0.497,-352.844,245.911,277.283
1.242,2.105,-0.477,-309.082,252.808,280.212
1.807,2.704,-0.809,-254.333,252.380,277.283
2.341,3.423,-1.345,-194.458,236.511,258.850
2.729,4.000,-1.635,-146.362,194.824,213.623
2.883,4.000,-1.672,-123.291,131.165,137.024
2.808,4.000,-1.498,-102.966,61.768,34.851
2.574,3.538,-1.253,-59.998,5.371,-72.998
2.232,2.907,-1.172,-7.080,-29.663,-160.217
1.833,2.317,-1.184,40.649,-53.711,-218.933
1.461,1.835,-1.168,77.759,-75.928,-255.310
1.156,1.423,-1.116,100.708,-96.863,-277.771
0.895,1.068,-1.059,110.596,-113.647,-292.175
0.644,0.734,-1.026,111.145,-123.474,-301.331
0.392,0.343,-1.030,106.262,-126.343,-306.335
0.110,-0.079,-1.101,99.731,-124.817,-307.129
-0.181,-0.515,-1.167,88.806,-123.901,-302.490
-0.465,-1.041,-1.177,72.998,-125.549,-291.992
-0.774,-1.680,-1.201,54.749,-128.601,-273.621
-1.147,-2.290,-1.190,32.593,-130.798,-243.103
-1.575,-2.803,-1.014,4.456,-128.784,-197.205
-1.951,-3.214,-0.680,-26.184,-117.798,-134.399
-2.169,-3.476,-0.300,-50.964,-93.018,-54.443
-2.211,-3.496,-0.009,-63.538,-53.406,37.842
-2.086,-3.157,0.084,-66.956,-3.906,136.536
-1.890,-2.456,-0.172,-72.205,45.288,228.760
-1.461,-1.720,-0.178,-89.966,76.721,296.326
-1.045,-0.886,-0.263,-99.792,104.431,330.627
-0.570,-0.218,-0.297,-121.948,128.967,333.496
-0.050,0.276,-0.196,-136.963,148.682,317.688
0.580,0.783,-0.102,-131.348,169.617,300.903
1.380,1.472,-0.207,-100.342,190.674,292.114
2.302,2.279,-0.574,-52.002,201.111,287.048
2.989,3.158,-1.263,-24.170,191.833,276.306
3.598,3.786,-1.723,-33.813,153.015,240.540
3.985,4.000,-1.951,-47.058,97.595,177.856
4.000,4.000,-1.931,-60.791,37.415,87.769
3.841,3.669,-1.802,-54.077,-19.104,-17.151
3.319,2.980,-1.783,-26.428,-64.514,-111.938
2.694,2.247,-1.845,6.775,-104.675,-180.725
2.073,1.599,-1.826,32.837,-147.156,-223.572
1.513,1.066,-1.650,48.462,-190.674,-246.765
1.031,0.628,-1.409,61.951,-227.112,-258.484
0.580,0.314,-1.219,77.820,-250.244,-265.869
0.120,0.031,-1.107,89.294,-259.766,-272.400
-0.367,-0.283,-0.996,85.815,-259.521,-280.090
-0.847,-0.596,-0.762,65.735,-252.502,-285.767
-1.286,-1.004,-0.509,36.499,-237.122,-283.997
-1.670,-1.509,-0.215,9.705,-212.341,-268.555
-1.994,-1.947,0.040,-6.287,-177.368,-234.009
-2.171,-2.266,0.161,-16.724,-135.376,-180.969
-2.327,-2.358,0.233,-31.067,-91.614,-115.845
-2.344,-2.307,0.358,-54.199,-48.218,-51.025
-2.239,-2.152,0.510,-76.111,-4.456,8.850
-2.056,-1.883,0.593,-86.487,41.199,68.420
-1.852,-1.497,0.552,-88.684,85.205,126.465
-1.613,-1.088,0.489,-86.121,122.620,177.429
-1.295,-0.704,0.427,-79.895,152.771,217.285
-0.934,-0.320,0.314,-73.181,179.199,242.676
-0.526,0.036,0.141,-66.223,202.881,251.099
-0.070,0.289,0.018,-58.350,222.961,241.943
0.378,0.500,-0.257,-46.509,238.281,221.375
1.022,0.516,-0.426,-33.386,237.854,199.524
1.830,0.758,-0.774,11.353,233.032,184.265
2.588,1.234,-1.314,47.974,223.389,178.223
3.077,1.916,-2.017,47.974,201.599,173.462
3.328,2.494,-2.379,8.484,156.494,149.353
3.507,2.635,-2.507,-43.518,100.403,95.764
3.620,2.506,-2.468,-67.749,46.448,26.245
3.476,2.168,-2.386,-70.007,-2.075,-39.063
3.124,1.766,-2.259,-63.354,-49.500,-89.050
2.720,1.412,-1.975,-44.312,-97.656,-121.094
2.333,1.070,-1.676,-21.606,-141.113,-139.282
1.953,0.781,-1.439,-1.587,-176.575,-149.719
1.552,0.561,-1.235,15.686,-205.627,-157.166
1.201,0.365,-1.025,27.527,-229.309,-165.649
0.911,0.191,-0.842,34.790,-245.789,-174.255
0.654,0.021,-0.681,37.781,-254.333,-181.458
0.418,-0.139,-0.523,36.194,-256.470,-186.340
0.198,-0.278,-0.410,32.471,-254.456,-189.331
-0.008,-0.412,-0.338,32.349,-250.549,-191.833
-0.200,-0.555,-0.224,36.865,-247.009,-193.542
-0.372,-0.687,-0.103,44.067,-242.004,-192.078
-0.513,-0.810,-0.034,51.270,-233.398,-186.096
-0.650,-0.892,0.013,55.481,-222.229,-176.392
-0.819,-0.920,0.073,53.772,-209.106,-163.818
-0.998,-0.945,0.181,44.006,-194.214,-149.231
-1.138,-1.023,0.337,27.405,-175.354,-132.080
-1.283,-1.123,0.533,6.714,-151.062,-108.948
-1.345,-1.203,0.770,-14.832,-120.605,-80.017
-1.322,-1.309,1.088,-33.752,-82.764,-45.105
-1.236,-1.412,1.392,-45.776,-35.095,-2.014
-1.127,-1.411,1.627,-49.805,22.949,49.927
-1.041,-1.280,1.707,-46.570,91.125,105.042
-0.972,-1.056,1.572,-36.804,162.903,154.724
-0.849,-0.822,1.327,-24.902,228.760,193.848
-0.667,-0.595,1.099,-16.357,282.288,222.595
-0.427,-0.400,0.874,-11.230,324.402,245.178
-0.153,-0.172,0.612,-3.174,356.506,263.794
0.183,0.181,0.241,16.174,378.662,279.480
0.696,0.694,-0.435,52.979,387.695,288.757
1.430,1.375,-1.331,97.595,371.582,282.532
2.019,1.949,-2.037,103.210,323.730,250.854
2.203,2.222,-2.448,58.777,259.766,186.096
2.237,2.096,-2.583,18.372,197.754,89.355
2.223,1.654,-2.583,1.953,146.790,-13.000
2.162,1.069,-2.512,-12.146,108.765,-91.248
2.022,0.586,-2.358,-30.457,80.078,-134.216
1.847,0.252,-2.117,-47.974,59.265,-148.376
1.645,0.051,-1.818,-63.354,46.814,-145.752

0.999,0.057,-0.170,50.903,-114.685,-26.794
0.956,-0.099,-0.033,20.874,-91.309,-43.518
0.939,-0.216,-0.085,-12.573,-60.486,-47.058
0.947,-0.145,-0.118,-32.898,-35.767,-41.870
0.992,-0.063,-0.184,-44.739,-20.325,-37.842
1.014,-0.036,-0.206,-48.950,-18.433,-37.598
1.043,-0.056,-0.216,-37.842,-29.785,-44.189
1.070,-0.046,-0.284,-16.541,-46.204,-47.852
1.112,0.018,-0.295,3.601,-67.200,-45.410
1.163,0.118,-0.246,19.165,-89.172,-43.640
1.153,0.244,-0.281,29.785,-103.088,-47.974
1.171,0.210,-0.299,34.241,-112.488,-60.608
1.139,0.202,-0.257,31.067,-124.756,-73.975
1.044,0.163,-0.178,21.973,-130.310,-83.069
0.997,0.098,-0.126,18.005,-133.728,-95.276
0.885,0.043,-0.097,14.832,-134.338,-105.530
0.757,-0.023,-0.036,10.559,-133.911,-114.380
0.636,-0.134,0.033,7.446,-132.141,-123.657
0.488,-0.218,0.075,3.845,-127.075,-129.150
0.398,-0.388,0.215,0.488,-121.704,-131.042
0.189,-0.336,0.093,4.272,-119.507,-130.920
0.062,-0.476,0.122,7.690,-119.324,-130.493
-0.069,-0.623,0.221,8.911,-124.207,-129.089
-0.243,-0.757,0.316,13.367,-125.000,-123.230
-0.473,-0.903,0.414,16.541,-123.657,-114.136
-0.776,-1.094,0.608,15.015,-121.338,-104.309
-1.107,-1.411,0.837,13.855,-114.441,-92.651
-1.364,-1.802,0.987,21.790,-98.145,-71.289
-1.501,-2.061,1.089,37.476,-70.496,-33.875
-1.594,-2.112,1.109,44.800,-29.846,14.404
-1.640,-2.046,1.080,29.846,26.855,67.261
-1.660,-1.911,0.957,-7.751,100.830,117.737
-1.719,-1.731,0.807,-56.091,183.777,160.645
-1.755,-1.517,0.634,-101.074,267.212,194.214
-1.706,-1.241,0.382,-134.644,344.299,220.337
-1.501,-0.937,0.110,-155.823,406.433,238.953
-1.211,-0.608,-0.140,-160.828,451.111,248.718
-0.809,-0.310,-0.561,-146.606,479.309,247.742
-0.246,0.011,-1.136,-108.643,488.220,235.962
0.526,0.439,-1.814,-51.575,473.267,221.252
1.494,1.045,-2.527,-2.625,436.401,208.618
2.513,1.571,-3.208,28.687,379.883,188.293
3.330,1.928,-3.758,41.809,304.138,154.785
3.889,2.233,-3.999,33.997,213.257,117.249
4.000,2.364,-4.000,14.709,119.751,77.820
4.000,2.464,-3.893,-5.798,33.752,38.452
4.000,2.422,-3.533,-25.757,-41.199,-3.113
3.999,2.219,-3.130,-36.743,-105.347,-52.246
3.427,1.889,-2.681,-43.030,-161.499,-105.103
2.684,1.482,-2.232,-51.880,-210.144,-152.893
1.935,1.013,-1.861,-59.143,-247.559,-191.711
1.250,0.516,-1.576,-56.641,-276.062,-218.201
0.645,0.114,-1.351,-45.349,-301.025,-229.675
0.113,-0.190,-1.186,-28.137,-325.256,-227.478
-0.356,-0.451,-1.039,-6.714,-350.525,-216.003
-0.816,-0.713,-0.844,19.531,-378.418,-200.867
-1.252,-0.969,-0.609,52.673,-405.396,-186.218
-1.626,-1.203,-0.337,86.670,-424.927,-171.814
-1.980,-1.485,-0.032,107.788,-430.908,-154.236
-2.310,-1.804,0.311,108.643,-421.692,-131.531
-2.531,-2.217,0.735,93.994,-396.118,-103.088
-2.603,-2.551,1.129,72.021,-348.328,-66.772
-2.555,-2.738,1.381,42.969,-272.766,-24.902
-2.524,-2.716,1.549,-1.099,-172.485,21.484
-2.440,-2.441,1.628,-61.951,-54.260,78.674
-2.276,-1.963,1.536,-123.840,70.679,142.273
-2.038,-1.421,1.323,-171.509,185.364,200.684
-1.742,-0.873,1.070,-196.106,273.804,243.774
-1.389,-0.329,0.833,-195.007,334.900,266.907
-1.008,0.194,0.605,-179.138,373.962,269.409
-0.642,0.620,0.333,-156.677,396.484,252.014
-0.268,0.842,0.119,-132.812,403.259,216.980
0.115,0.889,-0.039,-103.088,398.865,174.805
0.685,0.931,-0.268,-60.425,390.991,143.921
1.404,1.055,-0.679,-2.258,378.845,135.132
2.190,1.485,-1.293,61.523,352.478,144.653
2.928,2.035,-1.945,96.497,303.284,156.250
3.533,2.641,-2.492,97.290,235.413,150.513
3.922,2.987,-2.743,81.238,155.457,112.183
4.000,3.051,-2.734,67.383,76.477,42.542
4.000,2.750,-2.671,55.908,10.986,-39.551
3.755,2.203,-2.510,42.664,-36.987,-114.929
3.250,1.620,-2.311,26.855,-72.937,-171.692
2.687,1.145,-2.127,10.620,-99.487,-207.825
2.103,0.752,-1.953,-3.540,-121.277,-229.675
1.545,0.392,-1.792,-11.230,-142.944,-243.408
1.030,0.032,-1.655,-8.972,-170.044,-251.770
0.558,-0.288,-1.499,6.531,-204.590,-253.296
0.120,-0.559,-1.313,32.227,-243.713,-247.314
-0.255,-0.758,-1.160,63.110,-282.410,-235.535
-0.554,-0.901,-0.995,93.140,-317.993,-218.811
-0.775,-0.989,-0.757,114.136,-346.130,-197.083
-0.983,-1.084,-0.478,119.751,-362.549,-171.143
-1.223,-1.260,-0.171,112.427,-364.319,-143.433
-1.476,-1.476,0.156,99.426,-350.281,-116.638
-1.688,-1.743,0.463,85.205,-319.702,-94.421
-1.837,-2.021,0.708,70.740,-271.057,-76.477
-1.965,-2.228,0.872,49.072,-206.543,-56.763
-2.071,-2.348,1.007,11.841,-128.845,-29.419
-2.102,-2.391,1.208,-39.307,-41.809,10.315
-2.002,-2.266,1.377,-94.055,53.589,66.101
-1.803,-1.914,1.380,-135.315,152.649,132.019
-1.564,-1.417,1.228,-156.250,240.234,194.946
-1.247,-0.888,0.950,-160.217,305.664,239.563
-0.852,-0.363,0.669,-154.541,345.337,258.850
-0.406,0.078,0.423,-138.000,360.962,256.226
0.078,0.408,0.213,-103.882,357.544,241.272
0.720,0.698,0.052,-55.786,338.623,225.464
1.408,1.012,-0.220,-7.446,310.181,217.712
2.143,1.561,-0.715,42.236,274.353,211.853
2.809,2.132,-1.165,80.750,224.731,192.383
3.241,2.447,-1.428,87.036,163.391,148.926
3.518,2.486,-1.550,80.322,106.018,87.219
3.672,2.296,-1.663,73.975,62.134,22.156
3.670,2.102,-1.785,65.247,31.189,-32.837
3.447,1.799,-1.954,49.622,7.507,-78.003
3.038,1.425,-2.011,30.579,-16.418,-114.624
2.550,1.022,-1.911,13.672,-46.509,-144.775
2.052,0.604,-1.718,-1.160,-80.383,-170.715
1.576,0.240,-1.477,-9.827,-113.708,-189.880
1.149,-0.058,-1.252,-9.277,-144.165,-200.867
0.780,-0.318,-1.054,-2.502,-171.631,-204.651
0.450,-0.538,-0.879,7.812,-195.923,-202.698
0.177,-0.708,-0.714,20.569,-217.590,-195.007
-0.021,-0.826,-0.545,34.424,-236.206,-182.739
-0.159,-0.892,-0.383,47.913,-250.000,-166.199
-0.269,-0.921,-0.225,55.786,-257.568,-147.400
-0.377,-0.948,-0.056,54.932,-258.057,-126.892
-0.481,-0.996,0.132,47.485,-250.488,-104.309
-0.564,-1.059,0.320,38.086,-234.558,-81.421
-0.616,-1.143,0.480,28.259,-210.388,-59.509
-0.664,-1.231,0.626,17.944,-179.810,-39.978
-0.717,-1.287,0.778,5.493,-144.653,-22.766
-0.762,-1.321,0.953,-9.827,-105.835,-6.226
-0.793,-1.341,1.127,-25.574,-62.317,11.658
-0.804,-1.312,1.290,-39.795,-15.076,34.058
-0.810,-1.260,1.434,-49.255,35.461,61.951
-0.788,-1.193,1.478,-50.781,89.600,95.276
-0.755,-1.045,1.387,-44.861,142.944,131.592
-0.716,-0.806,1.190,-33.936,191.895,166.748
-0.637,-0.560,0.982,-22.888,232.727,195.007
-0.518,-0.370,0.801,-15.869,265.015,213.806
-0.367,-0.214,0.619,-10.559,291.504,225.159
-0.177,-0.048,0.387,-2.869,314.453,232.117
0.073,0.198,0.076,7.874,332.275,235.657
0.393,0.460,-0.348,17.700,343.323,234.985
0.722,0.754,-0.844,22.095,343.933,226.440
1.044,1.030,-1.301,16.174,329.834,203.064
1.313,1.184,-1.622,-1.160,300.598,163.330

0.805,-0.190,-0.874,-3.906,15.991,29.663
0.925,-0.209,-0.721,-4.150,15.625,27.588
0.901,-0.164,-0.711,-2.991,9.521,15.076
0.820,-0.251,-0.671,6.592,6.958,3.113
0.756,-0.328,-0.715,13.794,4.578,0.061
0.715,-0.361,-0.769,18.921,-0.305,6.409
0.704,-0.396,-0.794,19.165,-5.920,17.883
0.699,-0.444,-0.790,13.916,-8.972,33.569
0.683,-0.517,-0.852,3.540,-8.423,53.406
0.697,-0.520,-0.968,-13.245,-5.676,77.759
0.774,-0.496,-0.967,-42.847,-1.404,103.516
0.837,-0.528,-0.955,-83.801,11.719,126.343
0.885,-0.637,-0.764,-132.568,33.081,148.193
0.848,-0.678,-0.702,-172.852,65.308,173.218
0.796,-0.630,-0.735,-210.449,99.426,205.322
0.757,-0.560,-0.694,-235.840,118.896,242.310
0.698,-0.309,-0.844,-244.995,127.075,279.907
0.721,-0.138,-0.738,-256.348,113.831,308.655
0.699,0.303,-0.632,-260.376,99.976,337.280
0.756,0.544,-0.544,-282.654,93.994,352.722
0.893,0.766,-0.620,-303.162,93.994,353.271
1.126,0.975,-0.664,-309.082,95.886,337.952
1.472,1.353,-0.657,-294.861,96.924,306.946
1.771,1.545,-0.389,-264.648,98.877,262.146
1.784,1.525,-0.088,-243.591,110.718,209.595
1.616,1.466,-0.010,-225.464,131.958,147.583
1.386,1.291,-0.119,-193.909,151.367,78.613
1.160,1.113,-0.263,-145.813,158.752,14.221
0.974,0.999,-0.460,-86.792,158.813,-35.828
0.834,0.899,-0.701,-29.663,154.114,-68.542
0.782,0.893,-0.968,18.066,143.005,-86.975
0.809,1.061,-1.200,58.716,123.047,-100.037
0.845,1.228,-1.278,77.820,94.910,-118.652
0.881,1.361,-1.280,76.172,65.613,-148.804
0.845,1.395,-1.214,72.266,41.748,-192.566
0.701,1.321,-1.123,70.190,24.414,-244.141
0.469,1.188,-1.094,71.045,11.963,-296.753
0.181,0.995,-1.081,70.374,1.404,-345.764
-0.151,0.756,-1.060,63.782,-8.789,-386.902
-0.502,0.467,-1.056,54.749,-21.423,-419.373
-0.841,0.095,-1.089,48.523,-37.903,-443.604
-1.208,-0.311,-1.180,51.270,-57.129,-457.703
-1.629,-0.821,-1.265,59.082,-78.491,-459.290
-2.189,-1.463,-1.375,66.589,-99.487,-445.679
-2.799,-2.058,-1.515,66.833,-119.263,-413.086
-3.273,-2.526,-1.535,45.532,-137.146,-361.511
-3.365,-2.967,-1.339,-7.690,-147.034,-291.016
-3.294,-3.270,-0.829,-71.533,-139.282,-200.684
-2.914,-3.302,-0.126,-119.446,-105.774,-90.149
-2.396,-3.124,0.503,-148.010,-44.617,33.508
-1.907,-2.680,0.916,-151.306,30.151,159.119
-1.544,-2.085,0.953,-137.634,105.103,265.808
-1.292,-1.435,0.771,-107.422,170.410,333.496
-0.915,-0.883,0.313,-53.711,220.642,363.525
-0.559,-0.380,-0.219,18.433,246.887,369.141
-0.148,0.112,-0.710,85.266,246.338,364.319
0.336,0.693,-1.118,123.474,224.426,354.309
0.834,1.177,-1.378,126.648,190.552,338.074
1.171,1.505,-1.463,96.313,154.846,314.941
1.327,1.792,-1.500,53.040,128.723,284.302
1.407,2.049,-1.610,31.494,116.516,243.530
1.559,2.211,-1.810,32.227,109.192,194.763
1.738,2.354,-2.049,39.124,95.947,146.240
1.880,2.487,-2.155,44.983,72.754,99.854
1.941,2.485,-2.119,39.795,44.128,52.124
1.855,2.396,-1.974,25.269,18.066,3.296
1.666,2.207,-1.816,16.541,-0.488,-46.631
1.434,1.935,-1.737,14.343,-12.146,-96.802
1.182,1.650,-1.725,13.794,-22.400,-141.113
0.902,1.395,-1.681,4.883,-33.081,-176.208
0.597,1.112,-1.592,-18.372,-41.992,-202.332
0.315,0.811,-1.383,-54.565,-46.082,-220.825
0.057,0.525,-1.106,-94.421,-43.152,-230.652
-0.195,0.240,-0.846,-130.005,-32.349,-233.398
-0.428,-0.084,-0.597,-158.386,-17.334,-232.910
-0.683,-0.554,-0.322,-180.420,-5.127,-231.567
-1.043,-1.147,-0.082,-194.031,-1.648,-232.849
-1.516,-1.743,0.023,-183.350,-10.315,-239.807
-1.985,-2.433,0.066,-125.488,-27.405,-244.446
-2.328,-3.183,0.072,-37.231,-39.734,-222.290
-2.523,-3.561,0.037,37.354,-40.894,-155.151
-2.485,-3.519,0.054,80.322,-32.104,-51.575
-2.154,-3.167,0.155,91.431,-12.085,67.322
-1.766,-2.634,0.243,80.872,22.400,179.077
-1.438,-2.046,0.219,62.378,70.557,265.320
-1.166,-1.516,0.085,48.340,122.925,320.679
-0.937,-1.040,-0.195,42.114,169.067,351.379
-0.696,-0.549,-0.561,51.392,197.449,363.159
-0.458,-0.137,-0.868,77.637,199.768,358.276
-0.267,0.159,-1.155,112.488,179.077,343.384
-0.064,0.303,-1.355,135.193,144.470,322.876
0.040,0.490,-1.516,144.409,109.802,302.307
0.082,0.610,-1.605,137.695,82.092,285.095
