aX,aY,aZ,gX,gY,gZ
-0.416,-1.930,-0.052,196.045,198.486,117.981
-0.433,-1.880,-0.076,212.524,215.210,139.587
-0.459,-1.825,-0.109,227.417,231.934,154.419
-0.470,-1.817,-0.143,237.305,248.291,162.292
-0.455,-1.870,-0.229,234.375,261.780,169.617
-0.371,-1.914,-0.375,220.825,269.226,180.969
-0.275,-1.955,-0.506,205.078,270.203,195.801
-0.233,-1.991,-0.616,189.758,265.808,214.417
-0.213,-1.985,-0.720,175.110,258.667,237.000
-0.200,-1.945,-0.781,163.330,250.977,259.949
-0.209,-1.870,-0.809,158.691,247.131,280.945
-0.212,-1.740,-0.881,160.950,250.122,297.607
-0.184,-1.620,-1.032,162.170,257.629,309.875
-0.134,-1.500,-1.218,166.687,263.550,320.068
-0.080,-1.337,-1.420,179.077,265.869,329.834
-0.041,-1.172,-1.608,194.763,260.742,339.966
-0.009,-1.027,-1.729,209.717,245.605,350.647
0.019,-0.900,-1.766,221.985,222.473,362.549
0.022,-0.759,-1.733,229.858,194.519,374.878
0.015,-0.598,-1.649,230.530,166.504,387.268
-0.023,-0.435,-1.570,224.609,141.724,396.790
-0.092,-0.273,-1.539,213.318,120.300,400.757
-0.161,-0.132,-1.558,198.181,100.281,399.353
-0.237,0.015,-1.590,180.908,79.102,391.479
-0.282,0.176,-1.576,162.781,56.763,376.831
-0.304,0.322,-1.573,146.851,36.560,353.516
-0.312,0.432,-1.638,133.606,19.592,323.486
-0.301,0.483,-1.700,123.413,2.686,292.725
-0.282,0.522,-1.698,117.126,-17.151,267.395
-0.277,0.547,-1.645,114.624,-37.781,247.742
-0.289,0.544,-1.571,112.915,-55.054,234.741
-0.308,0.541,-1.499,112.305,-66.895,227.539
-0.328,0.585,-1.413,113.770,-73.547,225.037
-0.386,0.715,-1.346,115.479,-75.928,224.182
-0.466,0.869,-1.317,113.831,-77.515,219.604
-0.528,0.960,-1.279,108.521,-82.275,207.092
-0.567,1.022,-1.249,103.333,-89.722,186.829
-0.590,1.030,-1.199,96.375,-98.083,161.133
-0.576,0.995,-1.138,88.623,-106.140,132.751
-0.551,0.955,-1.045,81.726,-113.342,104.065
-0.512,0.917,-0.989,75.012,-118.164,76.111
-0.462,0.873,-0.955,68.909,-121.033,49.805
-0.430,0.818,-0.926,65.735,-123.535,27.222
-0.395,0.750,-0.878,65.979,-126.282,7.385
-0.352,0.677,-0.809,68.848,-128.357,-8.789
-0.307,0.604,-0.727,71.777,-128.235,-21.545
-0.262,0.531,-0.668,72.571,-124.817,-30.457
-0.222,0.466,-0.619,72.754,-118.835,-36.255
-0.193,0.413,-0.566,72.754,-111.755,-40.710
-0.159,0.378,-0.525,71.289,-104.492,-46.082
-0.101,0.342,-0.518,69.153,-96.436,-52.856
-0.056,0.273,-0.501,67.383,-88.684,-60.547
-0.011,0.192,-0.506,67.444,-81.299,-67.383
0.031,0.116,-0.514,70.251,-74.768,-71.350
0.079,0.058,-0.488,73.730,-69.397,-71.960
0.121,0.036,-0.411,75.867,-64.819,-70.679
0.141,0.038,-0.338,76.111,-59.204,-68.054
0.148,0.044,-0.296,71.533,-52.063,-66.040
0.172,0.059,-0.291,62.195,-44.434,-64.819
0.203,0.063,-0.318,52.368,-37.476,-65.063
0.234,0.041,-0.342,44.434,-32.532,-67.566
0.253,-0.041,-0.335,39.246,-28.687,-70.740
0.283,-0.078,-0.342,36.377,-24.841,-72.021
0.339,-0.111,-0.374,34.058,-20.569,-71.106
0.384,-0.155,-0.397,32.471,-17.029,-68.054
0.416,-0.199,-0.413,32.715,-13.855,-63.110
0.443,-0.190,-0.447,32.349,-10.803,-56.396
0.492,-0.201,-0.494,31.006,-8.057,-48.950
0.542,-0.197,-0.559,31.921,-6.348,-41.504
0.557,-0.136,-0.583,37.170,-5.554,-35.095
0.540,-0.084,-0.537,46.631,-4.639,-32.593

0.535,0.656,-0.827,90.515,6.042,32.288
0.533,0.702,-0.596,80.078,-4.333,27.527
0.555,0.646,-0.556,73.303,-7.507,16.724
0.542,0.519,-0.517,57.251,-10.559,10.071
0.592,0.456,-0.470,40.405,-14.465,10.498
0.618,0.434,-0.522,22.644,-17.029,15.869
0.642,0.422,-0.590,9.216,-19.653,22.339
0.706,0.378,-0.566,7.996,-22.705,31.067
0.757,0.366,-0.555,17.029,-19.409,44.067
0.763,0.403,-0.557,36.865,-9.033,62.317
0.736,0.537,-0.513,67.505,6.042,80.078
0.691,0.686,-0.512,98.206,24.353,89.478
0.684,0.796,-0.529,119.934,38.940,88.013
0.705,0.862,-0.521,132.690,44.434,81.421
0.704,0.868,-0.541,134.644,41.260,74.219
0.690,0.879,-0.554,129.639,31.189,68.665
0.663,0.910,-0.559,122.192,17.151,64.636
0.659,0.975,-0.426,116.028,2.563,63.110
0.580,0.985,-0.665,116.638,-4.517,65.369
0.586,0.998,-0.711,115.540,-18.921,70.618
0.602,0.956,-0.561,138.306,-26.672,76.904
0.518,0.986,-0.326,178.040,-23.743,81.299
0.317,0.983,-0.201,219.788,-8.301,80.627
0.349,0.861,-0.116,261.902,12.878,74.402
