aX,aY,aZ,gX,gY,gZ
-0.825,1.600,-0.075,79.529,56.824,199.463
-0.852,1.662,-0.068,65.735,34.180,167.114
-0.848,1.684,-0.065,49.438,11.841,132.141
-0.836,1.657,-0.040,37.048,-9.033,96.436
-0.823,1.620,0.021,27.466,-26.978,60.852
-0.763,1.557,0.057,18.127,-39.368,28.503
-0.681,1.461,0.082,9.460,-46.814,1.770
-0.611,1.353,0.109,6.714,-50.476,-18.799
-0.549,1.250,0.146,8.728,-50.659,-33.936
-0.491,1.165,0.175,13.367,-47.546,-42.908
-0.437,1.100,0.197,18.372,-42.236,-47.363
-0.375,1.049,0.216,24.109,-36.316,-48.706
-0.329,1.003,0.239,28.870,-29.968,-47.058
-0.280,0.965,0.245,31.616,-23.437,-42.786
-0.250,0.923,0.251,36.194,-16.296,-35.950
-0.249,0.899,0.259,43.213,-8.057,-29.053
-0.234,0.891,0.257,50.476,0.610,-24.658
-0.214,0.892,0.256,58.350,9.033,-20.996
-0.207,0.890,0.254,64.209,16.846,-17.212
-0.208,0.883,0.236,66.467,24.048,-14.465
-0.208,0.880,0.216,66.711,28.564,-12.573
-0.200,0.885,0.206,65.125,29.846,-11.414
-0.194,0.902,0.201,59.082,28.992,-10.803
-0.185,0.915,0.201,48.584,26.306,-10.071
-0.179,0.924,0.206,36.072,22.400,-10.254
-0.170,0.923,0.221,21.912,18.188,-11.292
-0.164,0.926,0.241,8.179,14.709,-12.512
-0.159,0.931,0.243,-4.578,12.817,-14.099
-0.154,0.944,0.239,-15.259,12.146,-15.869
-0.145,0.957,0.245,-24.414,12.024,-18.616
-0.141,0.954,0.253,-33.508,11.902,-22.034
-0.141,0.942,0.246,-43.152,11.658,-25.330
-0.139,0.931,0.223,-55.603,10.681,-26.611
-0.129,0.922,0.166,-68.848,8.667,-26.917
-0.120,0.906,0.094,-77.942,5.798,-26.428
-0.108,0.894,0.034,-78.796,2.075,-25.574
-0.103,0.886,0.008,-71.411,-1.770,-24.719
-0.102,0.892,0.007,-57.922,-4.395,-23.499
-0.095,0.905,0.035,-41.382,-4.761,-22.034
-0.080,0.924,0.070,-25.879,-2.625,-20.142
-0.070,0.937,0.090,-14.038,1.465,-17.700
-0.071,0.948,0.094,-5.310,5.737,-15.198
-0.081,0.957,0.093,0.427,8.789,-12.695
-0.089,0.971,0.095,2.930,9.705,-10.803
-0.098,0.991,0.102,3.052,9.216,-9.399
-0.109,1.007,0.105,1.953,8.118,-8.972
-0.119,1.015,0.107,-0.244,6.592,-9.766
-0.130,1.030,0.109,-2.869,5.066,-11.047
-0.138,1.046,0.107,-6.104,3.479,-12.695
-0.143,1.056,0.110,-8.667,1.831,-15.564
-0.149,1.066,0.119,-9.827,0.549,-19.531
-0.153,1.067,0.127,-10.315,0.488,-23.804
-0.152,1.066,0.128,-10.559,1.099,-28.320
-0.148,1.054,0.128,-11.292,1.831,-32.593
-0.145,1.042,0.129,-11.597,2.808,-36.255
-0.145,1.032,0.130,-11.169,3.845,-38.879
-0.146,1.029,0.134,-11.230,4.883,-41.077
-0.140,1.036,0.145,-11.780,5.615,-43.091
-0.129,1.039,0.151,-13.306,6.409,-44.983
-0.120,1.033,0.148,-16.174,7.629,-46.814
-0.114,1.036,0.141,-19.287,8.972,-47.729
-0.107,1.043,0.142,-21.606,10.803,-48.584
-0.111,1.053,0.141,-22.888,13.184,-49.927
-0.114,1.056,0.141,-23.682,16.052,-52.063
-0.118,1.064,0.143,-23.804,18.860,-55.054
-0.122,1.087,0.150,-23.682,22.217,-58.289
-0.123,1.113,0.162,-23.865,25.696,-62.256
-0.116,1.132,0.161,-25.757,29.541,-67.505

0.504,-0.924,-0.457,-16.235,21.423,-51.086
0.559,-1.056,-0.391,-16.602,15.686,-51.453
0.552,-1.045,-0.456,-24.536,13.184,-43.701
0.500,-1.115,-0.540,-30.884,11.963,-34.668
0.516,-1.153,-0.587,-28.931,6.836,-26.855
0.526,-1.225,-0.548,-23.804,0.061,-19.043
0.533,-1.278,-0.512,-18.677,-2.991,-8.423
0.522,-1.274,-0.507,-14.343,-2.808,4.639
0.513,-1.242,-0.501,-9.521,-2.075,18.250
0.516,-1.220,-0.493,-3.723,-0.977,29.907
0.536,-1.235,-0.469,3.845,0.671,40.100
0.563,-1.257,-0.431,11.047,2.686,50.537
0.581,-1.285,-0.443,17.334,5.432,62.561
0.578,-1.333,-0.464,22.217,6.165,75.806
0.570,-1.337,-0.440,25.330,3.113,90.881
0.560,-1.307,-0.413,27.649,-1.160,106.812
0.490,-1.268,-0.476,25.146,-4.456,121.765
0.470,-1.282,-0.414,19.409,-4.456,136.536
0.469,-1.264,-0.449,22.766,-2.991,150.696
0.501,-1.224,-0.470,28.687,-4.211,162.292
0.493,-1.218,-0.494,33.020,-5.554,171.753
0.500,-1.186,-0.509,36.499,-7.080,181.885
0.517,-1.111,-0.516,40.344,-8.545,191.956
0.514,-1.017,-0.532,45.593,-9.949,200.439
0.499,-0.935,-0.557,49.988,-12.085,206.970
0.497,-0.850,-0.552,52.185,-15.503,211.914
0.505,-0.783,-0.507,55.298,-18.860,214.722
0.513,-0.748,-0.475,59.631,-20.447,215.759
0.523,-0.716,-0.474,61.829,-20.813,216.125
0.536,-0.666,-0.493,60.913,-21.057,217.102
0.551,-0.604,-0.505,57.739,-22.827,218.567
0.554,-0.535,-0.513,54.321,-26.489,220.093
0.545,-0.468,-0.521,52.063,-31.189,221.924
0.532,-0.389,-0.509,50.598,-36.743,223.877
0.525,-0.307,-0.489,50.354,-41.504,224.609
0.525,-0.246,-0.489,49.622,-44.373,223.328
0.527,-0.194,-0.496,46.631,-46.326,220.032
0.531,-0.130,-0.476,43.701,-47.607,215.332
0.532,-0.072,-0.448,43.152,-48.340,209.229
0.529,-0.023,-0.446,43.762,-48.950,201.904
0.531,-0.004,-0.474,42.480,-49.683,194.946
0.543,0.011,-0.486,38.574,-52.734,188.965
0.557,0.042,-0.475,34.119,-58.044,184.448
0.565,0.080,-0.449,28.992,-64.148,181.030
0.576,0.114,-0.418,22.461,-70.313,178.589
0.589,0.128,-0.388,15.076,-75.012,176.941
0.604,0.130,-0.374,8.484,-77.881,176.819
0.602,0.125,-0.368,4.333,-79.346,179.565
0.591,0.132,-0.361,1.282,-78.491,183.411
0.575,0.144,-0.368,0.244,-76.233,188.110
0.563,0.153,-0.393,0.183,-73.853,193.665
0.554,0.172,-0.396,0.061,-73.059,199.524
0.537,0.214,-0.379,1.343,-73.975,205.505
0.517,0.253,-0.346,2.869,-75.867,211.548
0.494,0.280,-0.289,3.357,-77.393,217.346
0.458,0.315,-0.234,4.272,-76.904,223.694
0.416,0.366,-0.188,5.615,-73.364,229.736
0.378,0.412,-0.163,6.104,-67.017,234.863
0.351,0.445,-0.174,6.226,-59.753,238.403
0.324,0.472,-0.189,6.165,-53.772,240.906
0.292,0.486,-0.203,8.118,-50.720,242.859
0.251,0.503,-0.214,11.230,-51.025,245.117
0.203,0.574,-0.186,12.634,-53.955,248.352
0.159,0.698,-0.133,11.658,-57.861,250.000
0.126,0.821,-0.089,6.958,-61.401,247.498
0.106,0.916,-0.062,-2.197,-63.232,240.723
0.096,0.958,-0.055,-14.648,-63.538,230.225
0.100,0.952,-0.071,-27.466,-62.622,219.299
0.095,0.932,-0.114,-37.109,-61.157,210.571
0.082,0.904,-0.137,-42.603,-61.096,204.773
0.060,0.895,-0.140,-43.457,-60.425,203.308
0.028,0.910,-0.119,-38.635,-58.411,204.773
-0.010,0.937,-0.087,-31.494,-53.833,208.191
-0.065,0.977,-0.062,-23.315,-47.241,211.853
-0.129,1.050,-0.046,-15.930,-40.283,214.600
-0.188,1.124,-0.021,-11.780,-33.752,214.966
-0.240,1.162,0.001,-10.437,-27.527,212.280
-0.291,1.198,0.008,-9.827,-20.569,208.130
-0.350,1.261,-0.012,-10.010,-13.428,203.552
-0.408,1.325,-0.043,-10.803,-7.568,196.899
-0.456,1.392,-0.074,-11.414,-3.662,186.829
-0.493,1.437,-0.101,-11.902,-1.587,173.706
-0.519,1.460,-0.132,-12.146,-0.427,158.142
-0.528,1.477,-0.155,-9.521,-0.732,140.808
-0.533,1.485,-0.159,-4.822,-2.380,122.803
-0.532,1.482,-0.158,0.366,-4.700,104.675
-0.529,1.487,-0.146,4.578,-8.179,86.609
-0.529,1.491,-0.120,6.653,-12.695,68.481
-0.529,1.476,-0.102,5.249,-17.578,49.866
-0.504,1.459,-0.086,3.845,-22.400,31.006
-0.464,1.429,-0.047,1.587,-26.489,14.099
-0.419,1.365,-0.032,-2.869,-27.771,-0.549
-0.372,1.288,-0.045,-5.249,-26.184,-11.536
-0.325,1.218,-0.057,-4.456,-23.682,-19.287
-0.280,1.159,-0.072,-2.502,-20.081,-23.865
-0.245,1.109,-0.081,1.526,-15.869,-25.757
-0.214,1.058,-0.088,6.470,-11.658,-25.818
-0.185,1.026,-0.083,10.986,-8.179,-24.963
-0.169,0.999,-0.087,15.076,-5.615,-22.888
-0.155,0.988,-0.067,17.822,-4.028,-20.142
-0.148,0.979,-0.057,16.418,-1.953,-17.395
-0.133,0.988,-0.039,16.357,0.183,-16.235
-0.112,0.991,-0.022,17.273,2.686,-16.785
-0.088,0.965,-0.038,15.747,6.470,-18.127
-0.076,0.941,-0.083,12.634,9.644,-19.104
-0.063,0.923,-0.121,10.071,10.498,-19.775
-0.043,0.911,-0.123,9.460,9.216,-19.958
-0.028,0.914,-0.110,11.597,8.118,-19.531
-0.024,0.902,-0.116,13.123,8.118,-19.348
-0.016,0.883,-0.128,11.536,8.545,-18.799
-0.004,0.883,-0.132,8.789,7.263,-17.395
0.003,0.900,-0.118,6.653,4.578,-15.991
0.004,0.918,-0.087,4.211,1.892,-14.771
0.008,0.933,-0.062,1.343,0.732,-14.282
0.016,0.935,-0.068,-2.136,1.465,-14.709
0.026,0.929,-0.097,-5.920,2.625,-15.259
0.031,0.910,-0.140,-8.423,2.319,-15.320
0.039,0.887,-0.165,-9.521,-0.244,-14.160
0.040,0.875,-0.172,-8.118,-3.540,-11.292
0.030,0.886,-0.157,-4.883,-6.165,-7.629
0.018,0.913,-0.125,-0.916,-7.812,-4.944
0.004,0.944,-0.086,2.686,-8.118,-3.113
-0.011,0.975,-0.054,4.150,-7.019,-1.831
-0.027,1.004,-0.038,3.540,-4.883,-1.770
-0.039,1.032,-0.037,1.526,-2.747,-2.502
-0.045,1.052,-0.048,-1.709,-0.610,-4.456
-0.048,1.054,-0.072,-5.127,0.732,-7.324
-0.049,1.035,-0.102,-8.179,1.343,-10.437
-0.047,1.027,-0.120,-9.827,0.610,-12.939
-0.046,1.031,-0.114,-10.010,-0.610,-14.587
-0.051,1.040,-0.104,-10.071,-1.648,-15.625
-0.056,1.051,-0.104,-11.658,-2.014,-15.991
-0.057,1.064,-0.101,-12.512,-1.709,-16.602
-0.057,1.078,-0.090,-10.681,-0.671,-18.066
-0.056,1.085,-0.084,-7.385,1.282,-20.752
-0.053,1.081,-0.091,-4.822,3.906,-23.804
-0.044,1.065,-0.093,-2.991,6.104,-26.672
-0.035,1.056,-0.105,-0.732,8.057,-28.870
-0.025,1.044,-0.106,1.831,8.545,-30.945
-0.014,1.019,-0.116,1.404,8.972,-32.410
0.000,1.003,-0.140,-0.183,8.972,-33.081
0.015,0.998,-0.154,-1.465,7.568,-32.288
0.023,1.000,-0.157,-2.808,5.432,-31.494
0.031,1.004,-0.159,-4.089,3.418,-30.884
0.040,1.011,-0.156,-4.944,1.953,-30.945
0.044,1.018,-0.154,-4.639,0.916,-31.616
0.049,1.019,-0.145,-3.357,0.305,-33.020
0.052,1.030,-0.130,-0.916,0.305,-34.363
0.056,1.038,-0.112,1.709,0.732,-36.743

0.589,-1.298,-0.909,-6.348,19.470,-2.502
0.661,-1.339,-0.766,-1.099,10.803,12.817
0.637,-1.286,-0.770,5.493,4.395,26.489
0.613,-1.302,-0.766,10.071,0.000,37.048
0.621,-1.319,-0.779,14.099,-4.578,46.936
0.608,-1.319,-0.766,16.541,-8.911,57.251
0.595,-1.292,-0.750,18.921,-12.146,68.115
0.594,-1.258,-0.778,18.738,-13.733,78.125
0.604,-1.251,-0.774,19.714,-15.747,86.609
0.636,-1.247,-0.742,23.254,-16.968,94.482
0.674,-1.242,-0.720,24.719,-17.029,103.394
0.699,-1.229,-0.704,22.705,-17.639,114.746
0.683,-1.192,-0.688,19.775,-18.738,127.563
0.643,-1.121,-0.659,17.944,-19.775,140.015
0.598,-1.033,-0.618,19.531,-20.081,149.231
0.560,-0.951,-0.599,23.132,-18.433,153.748
0.548,-0.880,-0.609,28.381,-15.320,154.419
0.548,-0.840,-0.642,35.950,-12.695,152.893
0.554,-0.816,-0.680,44.312,-12.329,150.696
0.533,-0.786,-0.740,53.650,-13.306,149.719
0.576,-0.788,-0.754,53.894,-16.479,151.550
0.599,-0.751,-0.771,57.922,-24.231,156.494
0.614,-0.678,-0.736,61.890,-33.142,162.170
0.608,-0.622,-0.686,62.134,-39.917,167.786
0.603,-0.548,-0.628,62.500,-43.640,172.729
0.600,-0.463,-0.582,63.232,-44.006,176.514
0.594,-0.380,-0.559,61.829,-42.725,178.467
0.585,-0.320,-0.557,57.739,-40.955,178.650
0.584,-0.276,-0.558,53.040,-39.978,177.368
0.582,-0.226,-0.561,50.293,-40.222,175.415
0.580,-0.168,-0.576,47.424,-41.626,173.279
0.579,-0.115,-0.591,42.297,-44.617,171.814
0.570,-0.072,-0.613,34.607,-48.523,171.082
0.567,-0.028,-0.625,27.893,-53.284,170.532
0.561,0.019,-0.602,25.208,-58.655,169.006
0.557,0.064,-0.567,26.184,-63.599,165.466
0.559,0.100,-0.531,27.405,-67.139,160.095
0.565,0.126,-0.495,27.039,-69.519,153.809
0.575,0.141,-0.474,23.865,-70.618,148.071
0.584,0.150,-0.469,19.226,-71.045,143.311
0.587,0.160,-0.465,14.954,-72.266,140.015
0.585,0.180,-0.458,10.254,-74.524,138.733
0.586,0.204,-0.442,6.897,-77.087,138.550
0.585,0.228,-0.410,5.432,-79.468,138.184
0.583,0.254,-0.365,4.700,-80.383,137.817
0.583,0.277,-0.332,4.639,-79.712,137.268
0.583,0.301,-0.310,5.188,-77.942,137.024
0.583,0.334,-0.299,5.859,-75.684,136.841
0.583,0.357,-0.284,6.042,-73.181,136.902
0.580,0.379,-0.272,4.700,-70.251,136.841
0.580,0.402,-0.260,2.075,-67.200,136.536
0.579,0.421,-0.274,-1.038,-63.843,135.559
0.573,0.430,-0.291,-2.075,-61.890,133.606
0.566,0.434,-0.298,-2.075,-61.523,131.653
0.555,0.434,-0.285,-0.427,-62.683,130.066
0.547,0.446,-0.250,2.869,-63.782,128.906
0.539,0.453,-0.222,4.578,-63.843,127.930
0.535,0.454,-0.193,2.380,-63.171,127.808
0.523,0.461,-0.169,-1.892,-61.707,128.723
0.500,0.478,-0.157,-8.301,-59.998,130.249
0.474,0.503,-0.168,-16.113,-57.739,132.141
0.452,0.525,-0.197,-23.682,-55.664,133.423
0.432,0.530,-0.220,-29.541,-54.321,133.179
0.414,0.528,-0.236,-31.799,-53.345,131.897
0.401,0.527,-0.227,-30.273,-52.551,129.700
0.400,0.538,-0.201,-26.917,-51.758,127.258
0.412,0.544,-0.174,-24.292,-50.476,125.366
0.431,0.543,-0.144,-23.071,-48.950,124.023
0.431,0.543,-0.110,-23.193,-47.424,124.878
0.435,0.557,-0.073,-23.804,-45.837,127.930
0.430,0.583,-0.039,-26.245,-43.579,132.996
0.427,0.610,-0.009,-30.273,-39.978,139.404
0.422,0.639,0.003,-34.119,-34.790,146.973
0.403,0.678,-0.001,-35.706,-28.442,155.762
0.379,0.734,-0.013,-37.231,-21.729,165.833
0.341,0.812,-0.046,-39.551,-15.503,176.819
0.295,0.892,-0.076,-41.687,-11.475,186.646
0.238,0.959,-0.117,-44.617,-9.521,195.068
0.172,1.026,-0.162,-46.753,-9.521,202.515
0.103,1.106,-0.198,-47.546,-11.292,208.435
0.028,1.199,-0.224,-47.424,-13.977,212.708
-0.058,1.287,-0.241,-46.753,-16.968,213.623
-0.144,1.400,-0.260,-46.631,-19.714,210.999
-0.220,1.519,-0.281,-48.462,-22.095,204.468
-0.279,1.614,-0.298,-51.147,-24.658,192.749
-0.320,1.680,-0.299,-51.819,-26.794,175.598
-0.346,1.722,-0.293,-47.791,-27.649,154.419
-0.365,1.739,-0.303,-40.100,-26.733,130.493
-0.354,1.721,-0.320,-29.297,-25.146,105.408
-0.324,1.685,-0.302,-14.465,-23.865,80.383
-0.293,1.646,-0.250,3.357,-22.095,56.274
-0.276,1.575,-0.197,19.348,-18.921,33.997
-0.190,1.523,-0.145,30.151,-14.954,16.235
-0.157,1.456,-0.119,34.058,-10.315,1.587
-0.128,1.379,-0.110,33.386,-4.883,-11.658
-0.088,1.309,-0.115,31.921,-0.427,-22.278
-0.042,1.236,-0.120,28.625,3.052,-30.884
-0.006,1.162,-0.124,25.574,6.165,-38.025
0.025,1.098,-0.133,24.109,8.972,-42.847
0.057,1.044,-0.152,21.851,11.658,-45.776
0.094,0.987,-0.173,18.799,13.611,-47.241
0.124,0.919,-0.216,15.137,15.381,-46.387
0.155,0.879,-0.248,16.418,15.869,-43.701
0.172,0.851,-0.241,21.057,14.526,-40.405
0.183,0.830,-0.233,24.597,13.672,-36.499
0.199,0.823,-0.230,26.978,13.184,-32.288
0.212,0.820,-0.224,26.978,12.573,-28.992
0.222,0.821,-0.206,25.879,11.475,-26.428
0.232,0.826,-0.187,23.682,10.437,-24.475
0.242,0.822,-0.178,20.630,10.071,-23.315
0.251,0.809,-0.188,16.113,9.827,-22.461
0.262,0.798,-0.212,10.376,8.484,-21.179
0.273,0.794,-0.222,5.615,5.493,-19.104
0.280,0.795,-0.212,3.174,2.075,-16.846
0.283,0.805,-0.191,2.563,-0.061,-14.587
0.287,0.814,-0.170,3.479,-0.244,-12.085
0.287,0.825,-0.166,3.174,1.221,-10.132
0.287,0.832,-0.182,2.319,2.991,-8.301
0.290,0.833,-0.199,1.160,3.418,-6.836
0.287,0.842,-0.203,0.732,3.174,-5.310
0.285,0.859,-0.200,1.709,2.808,-3.784
0.283,0.870,-0.193,3.296,2.808,-2.930
0.283,0.878,-0.185,4.333,2.991,-2.869
0.288,0.884,-0.173,3.906,2.747,-2.441
0.292,0.893,-0.162,1.587,2.380,-1.587
0.288,0.896,-0.170,-2.197,2.258,-0.671
0.278,0.897,-0.191,-6.714,1.831,1.038
0.266,0.907,-0.203,-9.216,0.671,2.686
0.248,0.921,-0.209,-9.155,-0.671,4.333
0.234,0.930,-0.207,-7.202,-1.831,5.493
0.227,0.939,-0.190,-3.845,-2.441,5.859
0.223,0.952,-0.170,0.061,-1.892,5.981
0.220,0.964,-0.153,3.174,-0.488,5.981
0.218,0.976,-0.138,4.395,1.526,5.859
0.213,0.988,-0.133,3.845,3.906,5.676
0.205,0.996,-0.145,2.563,6.348,4.944
0.201,1.000,-0.160,0.671,7.629,3.357
0.200,1.007,-0.181,-1.160,7.385,1.038
0.199,0.996,-0.208,-3.479,5.737,-1.221
0.202,0.974,-0.219,-5.371,2.747,-3.113
0.208,0.967,-0.204,-4.700,-0.305,-4.089
0.210,0.970,-0.181,-3.113,-1.770,-4.700
0.211,0.970,-0.170,-2.808,-1.526,-5.066
0.212,0.969,-0.174,-2.991,-0.244,-5.066
0.212,0.969,-0.172,-1.953,1.099,-5.249
0.212,0.968,-0.168,0.061,2.502,-6.042
0.217,0.965,-0.161,1.648,3.784,-7.080
0.221,0.961,-0.157,1.770,4.883,-8.484
0.220,0.954,-0.157,1.099,5.371,-9.827

0.103,-0.160,-0.970,-1.343,5.676,-13.733
0.184,-0.293,-0.793,12.024,9.460,-21.423
0.210,-0.356,-0.794,27.283,16.052,-22.827
0.245,-0.390,-0.825,45.471,24.048,-19.592
0.246,-0.380,-0.898,51.758,28.687,-14.160
0.266,-0.430,-1.004,40.833,27.771,-9.766
0.281,-0.518,-1.090,22.339,20.996,-5.676
0.256,-0.546,-1.163,5.310,11.108,2.747
0.208,-0.484,-1.250,-4.761,-0.122,15.564
0.148,-0.413,-1.319,-8.484,-11.414,27.039
0.098,-0.395,-1.321,-7.690,-23.560,34.363
0.062,-0.407,-1.216,-2.563,-33.997,39.856
0.060,-0.402,-1.137,4.395,-38.696,44.922
0.082,-0.428,-1.169,8.606,-38.940,48.767
0.122,-0.495,-1.244,10.071,-40.100,52.002
0.143,-0.562,-1.284,13.000,-45.044,57.312
0.141,-0.570,-1.271,19.592,-52.795,64.331
0.136,-0.579,-0.671,31.006,-60.791,70.618
0.072,-0.406,-1.051,42.236,-57.983,71.838
-0.145,-0.133,-1.063,14.954,-60.730,62.927
0.299,-0.811,-0.616,-25.269,-69.031,38.391
0.404,-1.206,-0.448,-20.996,-54.688,29.175
0.309,-1.339,-0.556,13.184,-21.301,46.692
0.193,-1.290,-0.794,47.852,7.568,75.256
0.138,-1.139,-1.079,74.036,22.644,99.854
0.125,-1.006,-1.354,78.369,19.653,115.173
0.109,-0.979,-1.552,69.336,0.671,123.352
0.078,-1.043,-1.591,58.594,-28.687,131.592
0.023,-1.120,-1.457,51.514,-61.951,145.325
-0.019,-1.095,-1.225,47.546,-90.027,165.039
-0.030,-0.973,-1.009,42.664,-108.459,186.829
-0.054,-0.790,-0.812,35.889,-117.859,205.017
-0.067,-0.546,-0.602,31.677,-118.103,216.431
-0.049,-0.333,-0.601,29.968,-108.948,219.971
-0.026,-0.266,-0.708,19.043,-97.595,216.431
-0.012,-0.285,-0.776,4.395,-90.759,208.923
-0.027,-0.331,-0.829,-1.526,-87.219,203.186
-0.056,-0.379,-0.867,-1.404,-86.060,202.576
-0.094,-0.316,-0.863,0.916,-86.304,206.665
-0.083,-0.203,-0.804,2.625,-87.708,211.487
-0.047,-0.125,-0.749,0.305,-87.769,214.111
-0.042,-0.087,-0.735,-4.944,-84.045,215.210
-0.069,-0.034,-0.754,-8.911,-78.125,216.064
-0.092,0.036,-0.776,-13.550,-72.754,216.370
-0.094,0.090,-0.795,-20.386,-68.054,215.576
-0.095,0.171,-0.843,-27.039,-62.805,215.210
-0.105,0.260,-0.910,-32.471,-57.800,214.661
-0.104,0.338,-0.984,-31.982,-54.504,213.623
-0.098,0.402,-1.030,-22.888,-53.467,212.036
-0.076,0.468,-1.065,-7.446,-54.077,209.778
-0.067,0.505,-1.084,12.024,-56.824,206.360
-0.054,0.516,-1.054,33.569,-62.866,202.820
-0.024,0.527,-0.984,52.368,-71.045,201.172
0.005,0.577,-0.914,66.101,-78.918,200.806
0.024,0.636,-0.848,73.853,-86.060,199.402
0.040,0.676,-0.779,78.125,-92.834,196.411
0.041,0.708,-0.708,79.590,-98.389,192.749
0.031,0.745,-0.636,79.651,-102.173,189.758
0.032,0.823,-0.569,77.759,-104.614,186.035
0.056,0.925,-0.527,73.303,-106.384,180.359
0.085,0.977,-0.508,66.895,-108.032,172.546
0.087,0.966,-0.490,63.171,-110.413,164.246
0.072,0.952,-0.474,61.096,-112.244,157.959
0.054,0.990,-0.457,60.486,-113.342,153.992
0.024,1.044,-0.410,60.913,-113.831,150.696
-0.006,1.082,-0.336,61.401,-113.403,146.423
0.008,1.095,-0.254,59.998,-110.168,141.907
0.019,1.120,-0.207,58.228,-102.661,136.536
-0.055,1.237,-0.196,61.523,-91.858,130.798
-0.045,1.353,-0.204,66.895,-81.482,126.648
0.002,1.394,-0.131,66.162,-74.707,121.887
0.028,1.375,-0.205,68.604,-68.054,114.563
0.057,1.375,-0.231,74.829,-63.171,106.445
0.086,1.348,-0.142,81.482,-60.059,97.778
0.096,1.348,-0.054,87.708,-55.603,89.722
0.111,1.377,0.004,88.074,-50.537,82.458
0.153,1.419,0.050,81.848,-45.227,75.256
0.200,1.437,0.078,73.975,-39.612,66.467
0.213,1.422,0.089,68.542,-33.264,55.481
0.226,1.385,0.100,63.660,-26.917,44.128
0.246,1.348,0.103,55.847,-21.179,34.607
0.254,1.320,0.100,46.814,-15.564,25.940
0.258,1.283,0.082,37.109,-10.071,17.517
0.269,1.256,0.037,26.978,-5.432,10.010
0.280,1.228,-0.022,17.029,-2.075,3.601
0.282,1.175,-0.082,10.376,0.000,-1.587
0.277,1.128,-0.121,9.155,1.282,-5.493
0.286,1.056,-0.156,10.620,3.113,-8.057
0.291,1.033,-0.163,12.878,3.784,-9.155
0.294,1.017,-0.164,14.038,4.089,-9.766
0.295,0.995,-0.163,13.306,4.944,-10.681
0.304,0.981,-0.166,13.000,6.287,-12.207
0.318,0.955,-0.179,11.108,7.751,-14.343
0.333,0.914,-0.219,7.446,8.972,-16.357
0.335,0.896,-0.261,5.249,9.705,-17.273
0.336,0.892,-0.278,4.150,9.277,-18.005
0.340,0.895,-0.281,2.258,7.751,-19.043
0.344,0.886,-0.283,-1.465,6.104,-20.142
0.345,0.867,-0.291,-6.836,4.883,-21.973
0.348,0.854,-0.296,-10.559,4.272,-23.254
0.358,0.839,-0.292,-11.658,4.333,-24.170
0.365,0.813,-0.292,-11.780,4.822,-24.902
0.365,0.782,-0.301,-12.146,5.554,-24.658
0.370,0.769,-0.301,-12.390,5.920,-23.071
0.379,0.789,-0.293,-12.634,6.714,-21.179
0.383,0.805,-0.298,-12.512,7.996,-20.264
0.385,0.800,-0.312,-12.451,9.644,-20.325
0.394,0.780,-0.331,-11.597,11.353,-20.020
0.403,0.767,-0.355,-9.827,12.878,-18.860
0.406,0.762,-0.373,-7.141,13.855,-17.395
0.407,0.755,-0.375,-4.089,14.343,-15.808
0.411,0.750,-0.375,-2.686,14.465,-14.221
0.418,0.779,-0.373,-2.930,14.648,-12.512
0.424,0.806,-0.372,-3.662,14.893,-11.841
0.432,0.815,-0.391,-4.272,14.832,-12.024
0.420,0.792,-0.409,-4.028,14.587,-12.878
0.409,0.766,-0.420,-3.235,13.611,-13.062
0.420,0.789,-0.434,-3.662,12.024,-11.902
0.427,0.835,-0.438,-5.432,9.644,-11.047
0.428,0.868,-0.439,-6.897,6.897,-11.719
0.426,0.867,-0.431,-7.874,4.639,-13.489
0.424,0.851,-0.408,-8.911,2.930,-15.686
0.439,0.853,-0.384,-9.216,2.380,-16.724
0.451,0.865,-0.368,-11.169,3.052,-17.883
0.454,0.869,-0.378,-15.198,4.150,-18.921
0.458,0.861,-0.401,-17.944,5.188,-19.958
0.467,0.869,-0.416,-18.188,5.798,-20.569
0.480,0.885,-0.452,-16.968,6.165,-21.545
0.486,0.854,-0.482,-14.160,5.554,-22.644
0.484,0.830,-0.502,-9.705,3.784,-23.010
0.478,0.835,-0.506,-5.127,1.221,-22.034
0.473,0.850,-0.494,-0.732,-1.587,-20.691
0.469,0.877,-0.477,2.014,-3.845,-20.020
0.457,0.946,-0.489,3.296,-5.127,-20.020
0.441,1.036,-0.522,1.160,-7.446,-22.400
0.431,1.109,-0.537,-5.371,-11.963,-28.137
0.414,1.142,-0.526,-12.268,-18.311,-36.011
0.394,1.195,-0.500,-16.724,-24.292,-43.762
0.382,1.274,-0.461,-17.822,-28.992,-50.659
0.359,1.306,-0.399,-14.038,-31.799,-57.922
0.341,1.304,-0.333,-7.874,-31.921,-65.308
0.336,1.295,-0.281,-2.258,-29.663,-72.144
0.331,1.286,-0.239,1.099,-26.733,-77.881
0.332,1.329,-0.205,0.610,-23.560,-83.435
0.329,1.382,-0.166,-2.747,-20.630,-91.248
0.336,1.407,-0.116,-3.662,-16.785,-102.234
0.340,1.375,-0.074,-3.479,-11.475,-115.295
0.327,1.301,-0.050,-2.686,-5.371,-127.625
0.324,1.238,-0.034,-0.793,2.197,-137.329

0.240,-0.865,-1.065,37.354,22.217,-25.879
0.295,-0.911,-0.976,34.363,20.203,-18.677
0.242,-0.859,-1.102,26.917,18.799,-7.751
0.271,-0.795,-1.154,17.700,16.418,2.258
