aX,aY,aZ,gX,gY,gZ
-0.479,1.136,0.277,-29.602,194.519,-138.306
-0.461,1.009,0.198,-39.673,206.848,-147.888
-0.428,0.932,0.128,-45.959,214.355,-153.137
-0.401,0.882,0.061,-52.246,217.957,-155.090
-0.384,0.850,0.007,-58.960,218.933,-154.358
-0.375,0.812,-0.036,-65.613,218.201,-153.076
-0.359,0.745,-0.082,-71.838,216.614,-152.100
-0.344,0.707,-0.103,-75.928,214.355,-150.940
-0.344,0.672,-0.138,-80.811,212.219,-148.376
-0.350,0.644,-0.175,-88.196,210.022,-144.836
-0.361,0.606,-0.226,-98.267,207.397,-140.930
-0.359,0.558,-0.245,-107.971,203.735,-139.038
-0.348,0.495,-0.231,-118.347,199.951,-140.076
-0.353,0.427,-0.182,-130.981,198.425,-143.311
-0.375,0.358,-0.218,-151.123,201.538,-146.912
-0.355,0.233,-0.411,-177.734,207.397,-148.682
-0.317,0.071,-0.665,-198.608,210.632,-146.606
-0.273,-0.017,-0.849,-204.163,208.679,-140.198
-0.242,-0.085,-0.983,-197.693,203.308,-130.920
-0.216,-0.059,-1.072,-184.326,195.862,-119.873
-0.201,-0.023,-1.102,-169.922,186.340,-110.901
-0.193,0.024,-1.092,-158.569,175.537,-105.408
-0.182,0.067,-1.060,-151.001,163.696,-102.661
-0.153,0.073,-1.066,-147.888,151.306,-101.074
-0.114,0.027,-1.076,-147.217,138.916,-98.694
-0.099,-0.012,-1.081,-145.081,126.221,-93.750
-0.116,-0.038,-1.093,-141.724,114.929,-85.266
-0.143,-0.045,-1.111,-139.893,105.835,-73.425
-0.172,-0.035,-1.137,-137.573,98.877,-61.218
-0.195,-0.010,-1.166,-133.667,93.933,-51.819
-0.216,0.029,-1.197,-126.587,90.515,-45.898
-0.216,0.083,-1.228,-117.920,88.318,-44.067
-0.200,0.117,-1.251,-108.398,86.731,-46.143
-0.184,0.119,-1.240,-99.365,84.473,-51.514
-0.175,0.095,-1.248,-92.163,81.909,-58.044
-0.155,0.043,-1.280,-87.585,78.796,-63.416
-0.125,-0.037,-1.344,-82.031,74.402,-65.186
-0.085,-0.121,-1.416,-73.669,69.397,-61.646
-0.050,-0.164,-1.459,-62.927,64.087,-52.124
-0.031,-0.128,-1.473,-52.124,58.716,-39.124
-0.031,-0.060,-1.470,-44.434,53.040,-26.794
-0.044,0.008,-1.457,-39.001,45.776,-18.188
-0.051,0.063,-1.442,-34.241,37.292,-14.343
-0.048,0.088,-1.421,-29.602,28.992,-14.771
-0.044,0.096,-1.389,-24.902,22.461,-17.029
-0.026,0.098,-1.363,-20.447,18.921,-19.836
-0.003,0.091,-1.332,-16.479,17.090,-22.644
0.018,0.074,-1.319,-11.841,15.991,-24.536
0.043,0.075,-1.314,-6.592,15.442,-24.780
0.064,0.067,-1.300,-1.526,14.526,-23.682
0.080,0.052,-1.283,2.563,13.123,-21.179
0.095,0.058,-1.267,5.554,10.559,-17.456
0.101,0.077,-1.234,6.775,7.385,-12.817
0.099,0.104,-1.200,6.470,3.662,-8.179
0.089,0.127,-1.171,5.005,-0.366,-5.371
0.082,0.143,-1.149,2.258,-4.028,-3.723
0.079,0.163,-1.134,0.000,-7.507,-2.869
0.072,0.178,-1.121,-1.831,-10.925,-2.319
0.059,0.184,-1.099,-2.441,-14.221,-1.526
0.047,0.194,-1.073,-1.404,-16.479,-0.854
0.039,0.185,-1.035,0.183,-17.395,-0.427
0.031,0.161,-0.993,1.831,-16.785,-0.183
0.047,0.151,-0.974,3.174,-14.648,1.282
0.061,0.162,-0.979,3.723,-11.658,4.333
0.055,0.186,-0.981,4.578,-9.338,9.399
0.034,0.216,-0.971,6.165,-8.728,14.404
0.018,0.248,-0.946,7.751,-8.850,16.663
0.010,0.273,-0.929,7.629,-9.216,16.296
0.017,0.291,-0.922,6.653,-9.155,14.343
0.021,0.302,-0.913,6.042,-8.789,12.207
0.019,0.307,-0.897,5.859,-8.545,11.047
0.019,0.309,-0.884,5.249,-8.118,10.193
0.013,0.309,-0.871,3.601,-6.958,9.827
0.007,0.320,-0.882,0.305,-5.493,9.766
0.012,0.331,-0.918,-3.052,-4.333,9.705
0.013,0.330,-0.945,-4.028,-3.967,9.460
0.008,0.332,-0.943,-2.075,-4.578,8.789
-0.000,0.339,-0.920,0.854,-4.944,7.751
-0.007,0.348,-0.911,1.465,-4.211,6.897
0.000,0.355,-0.917,0.854,-2.991,5.798
0.004,0.352,-0.913,0.977,-2.441,4.211
0.007,0.347,-0.902,1.526,-2.258,2.441
0.012,0.332,-0.894,1.465,-1.709,1.160
0.021,0.326,-0.901,0.854,-0.793,0.488
0.032,0.320,-0.914,0.000,-0.061,0.549
0.034,0.316,-0.926,-0.854,0.427,1.221
0.031,0.319,-0.932,-0.732,0.488,2.014
0.031,0.321,-0.927,-0.854,0.427,2.625
0.036,0.326,-0.925,-1.221,0.305,3.235
0.038,0.333,-0.940,-2.563,0.366,3.357
0.035,0.340,-0.958,-3.418,0.732,3.784
0.029,0.345,-0.970,-3.113,0.671,3.784
0.025,0.345,-0.977,-2.441,0.610,2.747
0.024,0.333,-0.979,-1.770,0.427,1.404
0.019,0.321,-0.965,-0.732,0.610,0.244
0.016,0.316,-0.968,-0.916,1.709,-0.122
0.018,0.313,-0.987,-1.709,2.625,-0.183
0.020,0.312,-1.007,-1.953,3.113,-0.122
0.018,0.313,-1.016,-1.465,2.686,-0.122
0.017,0.318,-1.016,0.305,1.648,-0.244
0.014,0.318,-1.009,0.916,0.549,-0.916
0.015,0.312,-1.005,1.465,-0.183,-1.831
0.023,0.305,-0.996,2.258,-1.221,-2.808
0.031,0.297,-0.973,2.869,-2.258,-3.540
0.034,0.290,-0.953,2.930,-2.686,-3.967
0.042,0.277,-0.945,2.258,-2.502,-3.662
0.047,0.269,-0.945,0.671,-2.197,-3.296
0.049,0.262,-0.955,-0.610,-1.892,-2.319
0.052,0.250,-0.965,-1.648,-1.953,-1.648
0.052,0.250,-0.965,-1.831,-2.380,-0.732
0.045,0.254,-0.959,-1.648,-2.869,0.610
0.039,0.257,-0.951,-1.526,-3.174,1.648
0.036,0.268,-0.942,-1.648,-3.235,2.319
0.037,0.273,-0.942,-1.526,-2.930,2.136
0.039,0.274,-0.943,-1.221,-2.319,1.770
0.034,0.277,-0.933,-0.732,-1.282,1.648
0.035,0.283,-0.936,-0.366,0.000,1.648
0.035,0.269,-0.944,-0.916,1.038,1.526
0.034,0.260,-0.956,-1.831,1.526,2.197
0.036,0.275,-0.965,-2.136,1.282,3.601
0.033,0.290,-0.974,-3.052,0.732,4.883
0.022,0.295,-0.983,-4.944,0.305,6.042
0.019,0.302,-0.988,-5.249,-0.671,6.470
0.019,0.310,-0.989,-5.005,-1.587,5.920

-0.102,1.290,-0.139,9.460,-55.481,25.757
-0.043,1.260,-0.049,18.127,-53.833,15.808
-0.067,1.281,-0.001,25.208,-44.250,9.949
-0.098,1.259,0.025,23.315,-32.471,7.080
-0.112,1.276,0.088,23.804,-21.301,4.578
-0.119,1.280,0.106,21.667,-10.376,2.136
-0.116,1.262,0.110,15.808,-2.014,0.305
-0.139,1.309,0.190,11.047,5.310,-0.549
-0.175,1.317,0.214,3.296,16.235,-2.808
-0.184,1.362,0.205,-3.357,28.992,-5.676
-0.203,1.418,0.206,-1.892,44.617,-11.108
-0.212,1.424,0.204,5.981,64.270,-21.362
-0.206,1.356,0.202,16.602,83.801,-34.607
-0.192,1.259,0.178,22.217,100.159,-46.204
-0.183,1.184,0.121,19.592,110.596,-53.040
-0.179,1.163,0.081,11.414,114.441,-55.176
-0.196,1.173,0.063,-0.916,114.502,-55.725
-0.235,1.209,-0.023,-16.296,116.272,-58.105
-0.236,1.201,0.026,-34.058,119.446,-65.308
-0.258,1.219,0.034,-44.434,120.667,-76.538
-0.295,1.236,0.010,-54.688,127.563,-91.125
-0.266,1.173,-0.095,-65.918,137.268,-108.704
-0.211,1.045,-0.239,-70.801,144.897,-127.563
-0.165,0.966,-0.304,-64.514,147.705,-142.151
-0.129,0.925,-0.289,-53.284,148.254,-152.039
-0.111,0.885,-0.250,-46.448,149.414,-159.363
-0.089,0.823,-0.233,-46.265,151.245,-165.649
-0.069,0.763,-0.232,-51.086,152.832,-170.410
-0.063,0.720,-0.258,-59.692,153.442,-172.668
-0.068,0.693,-0.325,-71.350,152.954,-172.546
-0.073,0.668,-0.441,-84.900,151.855,-171.143
-0.067,0.639,-0.571,-95.154,150.452,-170.288
-0.055,0.617,-0.661,-98.694,148.254,-172.180
-0.048,0.589,-0.717,-96.863,145.569,-177.429
-0.041,0.524,-0.739,-92.224,143.738,-184.692
-0.034,0.452,-0.738,-87.585,142.822,-192.993
-0.024,0.360,-0.751,-86.243,143.005,-200.745
-0.001,0.241,-0.822,-88.074,143.250,-205.933
0.058,0.123,-0.926,-88.806,141.846,-205.750
0.118,0.045,-0.992,-84.167,137.878,-198.242
0.154,0.023,-0.998,-75.989,131.531,-185.120
0.167,0.041,-0.954,-68.359,123.840,-169.678
0.188,0.097,-0.889,-63.171,117.249,-155.029
0.187,0.141,-0.838,-60.852,113.159,-143.677
0.154,0.159,-0.795,-62.012,111.755,-136.963
0.117,0.164,-0.791,-65.796,112.915,-134.277
0.090,0.164,-0.799,-70.496,115.417,-135.132
0.069,0.121,-0.868,-75.195,118.347,-139.221
0.076,0.017,-1.019,-77.637,120.056,-143.982
0.128,-0.117,-1.178,-71.838,118.225,-144.592
0.197,-0.221,-1.214,-54.749,112.305,-138.000
0.213,-0.222,-1.131,-34.058,105.652,-124.756
0.185,-0.146,-1.031,-23.499,101.624,-107.544
0.157,-0.070,-0.994,-29.907,99.182,-91.187
