aX,aY,aZ,gX,gY,gZ
-0.288,0.817,0.163,16.113,-145.264,122.314
-0.245,0.761,0.146,23.926,-138.489,107.788
-0.217,0.733,0.163,37.170,-128.906,101.257
-0.210,0.733,0.209,52.490,-114.807,100.281
-0.223,0.730,0.359,66.833,-95.459,99.487
-0.274,0.754,0.546,71.106,-70.007,94.116
-0.286,0.816,0.561,53.894,-39.978,80.627
-0.243,0.828,0.409,26.794,-12.573,60.120
-0.177,0.816,0.246,10.376,4.944,40.344
-0.117,0.807,0.156,10.986,13.611,27.527
-0.068,0.793,0.119,18.982,17.883,21.179
-0.031,0.775,0.077,25.757,21.057,19.104
-0.002,0.765,0.021,29.663,23.437,17.029
0.012,0.792,-0.016,34.363,24.231,13.550
0.025,0.839,-0.002,41.748,23.621,8.423
0.027,0.880,0.083,47.302,23.132,0.549
0.026,0.894,0.132,42.175,23.804,-11.841
0.069,0.866,0.096,25.146,23.315,-29.236
0.140,0.831,0.048,8.423,19.287,-45.898
0.207,0.804,0.031,-0.610,13.000,-57.312
0.262,0.766,0.036,-2.747,7.507,-63.416
0.302,0.727,0.042,-0.244,5.859,-65.674
0.339,0.671,0.017,4.883,7.996,-64.880
0.380,0.621,-0.006,11.230,11.963,-61.951
0.395,0.609,-0.005,20.508,15.198,-57.007
0.388,0.629,0.024,29.114,17.700,-50.354
0.377,0.675,0.111,36.133,21.179,-43.213
0.359,0.728,0.193,36.926,27.832,-39.185
0.350,0.763,0.187,30.334,37.720,-39.612
0.358,0.808,0.137,22.217,49.072,-41.809
0.369,0.865,0.079,18.494,60.303,-44.373
0.374,0.897,0.029,21.423,69.885,-48.889
0.391,0.882,-0.011,29.236,77.148,-55.664
0.411,0.863,-0.021,39.551,82.581,-62.134
0.430,0.836,-0.019,49.561,87.524,-66.772

0.921,-0.206,-1.131,84.045,30.640,17.456
0.843,-0.126,-1.063,65.002,11.536,40.039
0.692,0.007,-0.970,52.063,-0.793,57.678
0.560,0.081,-0.850,38.513,-9.155,65.918
0.505,0.125,-0.766,25.513,-13.794,67.505
0.452,0.111,-0.696,10.864,-17.334,65.613
0.413,0.099,-0.623,-3.235,-20.813,63.904
0.383,0.057,-0.535,-16.235,-23.376,63.354
0.349,-0.027,-0.435,-25.879,-22.400,64.453
0.331,-0.098,-0.378,-32.654,-17.639,69.031
0.309,-0.149,-0.363,-37.170,-11.414,78.552
0.258,-0.154,-0.324,-34.302,-4.761,92.407
0.200,-0.113,-0.270,-22.888,5.371,108.093
0.150,-0.073,-0.194,-6.958,18.433,123.108
0.087,-0.031,-0.122,8.728,33.325,137.085
0.007,0.015,-0.087,20.508,48.706,149.658
-0.062,0.067,-0.067,28.076,61.523,158.203
-0.126,0.129,-0.130,29.846,71.411,162.598
-0.148,0.163,-0.066,29.541,80.872,164.978
-0.160,0.228,-0.110,31.616,87.891,168.457
-0.155,0.312,-0.155,33.630,94.543,172.974
-0.182,0.387,-0.237,36.621,101.074,178.833
-0.195,0.482,-0.323,40.588,106.567,186.462
-0.195,0.575,-0.382,45.288,109.741,194.458
-0.220,0.642,-0.415,46.936,110.046,200.989
-0.237,0.727,-0.415,45.715,108.154,207.153
-0.265,0.823,-0.392,41.321,104.004,210.999
-0.290,0.915,-0.358,30.823,98.450,211.243
-0.317,0.958,-0.330,13.062,93.689,208.069
-0.313,1.010,-0.411,-4.700,90.820,202.393
-0.320,1.051,-0.450,-16.113,84.961,192.261
-0.306,1.043,-0.485,-28.564,78.186,180.298
-0.283,0.998,-0.547,-39.124,74.036,169.556
-0.271,0.963,-0.599,-41.077,72.998,161.865
-0.281,0.932,-0.632,-34.424,74.097,156.860
-0.298,0.914,-0.639,-23.315,77.332,154.907
-0.315,0.917,-0.633,-11.902,82.825,156.433
-0.336,0.939,-0.623,-1.892,89.539,158.813
-0.365,0.957,-0.598,5.249,96.924,160.339
-0.382,0.976,-0.637,8.728,102.722,159.729
-0.398,1.007,-0.638,11.902,100.830,153.992
-0.399,1.009,-0.674,3.784,94.116,146.362
-0.392,1.003,-0.744,-11.719,86.853,140.259
-0.392,1.001,-0.820,-26.672,79.651,135.681
-0.408,0.989,-0.902,-37.048,72.937,131.165
-0.432,0.966,-0.988,-41.992,66.040,127.502
-0.445,0.958,-1.039,-41.870,59.082,126.709
-0.459,0.982,-1.099,-40.710,53.955,128.662
-0.491,1.014,-1.187,-39.734,50.476,129.395
-0.526,1.059,-1.263,-36.621,47.180,127.808
-0.542,1.126,-1.327,-31.616,43.396,123.108
-0.541,1.162,-1.403,-26.428,38.330,114.624
-0.537,1.134,-1.437,-22.644,31.860,103.394
-0.529,1.077,-1.547,-18.372,24.841,93.933
-0.524,1.056,-1.554,-5.432,14.099,87.524
-0.547,1.011,-1.582,4.761,2.502,86.060
-0.597,1.000,-1.610,14.709,-8.362,90.088
-0.657,1.055,-1.604,24.170,-20.691,97.534
-0.724,1.125,-1.591,30.701,-32.532,103.821
-0.783,1.206,-1.584,35.950,-42.603,107.300
-0.831,1.291,-1.570,41.565,-51.086,105.835
-0.868,1.359,-1.568,46.448,-58.594,98.694
-0.884,1.411,-1.576,51.086,-65.491,85.327
-0.880,1.434,-1.586,56.763,-72.266,66.223
-0.847,1.399,-1.595,63.965,-78.308,42.847
-0.806,1.301,-1.619,73.425,-83.557,18.494
-0.753,1.179,-1.646,83.801,-89.417,-2.136
-0.685,1.095,-1.668,93.811,-97.168,-15.442
-0.621,1.037,-1.697,102.600,-106.995,-22.827
-0.575,0.979,-1.680,109.741,-119.202,-27.161
-0.558,0.960,-1.597,116.882,-132.385,-30.701
-0.546,0.971,-1.484,120.728,-144.714,-35.217
-0.530,0.952,-1.397,120.178,-153.381,-41.687
-0.506,0.911,-1.337,118.103,-159.058,-48.706
-0.498,0.861,-1.308,118.103,-163.086,-54.504
-0.499,0.814,-1.292,120.850,-166.504,-56.885
-0.496,0.790,-1.297,124.573,-171.753,-55.603
-0.479,0.802,-1.263,129.395,-179.626,-52.856
-0.480,0.844,-1.175,133.057,-188.171,-50.354
-0.483,0.883,-1.109,132.690,-195.312,-50.842
-0.459,0.895,-1.075,127.563,-200.073,-54.626
-0.433,0.906,-1.032,121.887,-203.674,-61.462
-0.407,0.894,-1.005,118.164,-205.933,-70.313
-0.369,0.829,-1.019,114.929,-207.153,-79.712
-0.332,0.767,-1.032,114.441,-209.351,-86.609
-0.312,0.681,-1.068,115.417,-214.233,-89.600
-0.296,0.605,-1.079,115.234,-222.900,-87.830
-0.293,0.572,-1.045,117.737,-234.863,-81.116
-0.312,0.566,-0.956,122.681,-247.925,-72.083
-0.339,0.593,-0.831,126.953,-258.240,-62.195
-0.373,0.629,-0.709,128.784,-263.367,-54.565
-0.396,0.641,-0.608,129.028,-262.878,-50.049
-0.398,0.663,-0.537,128.357,-257.690,-47.913
-0.388,0.672,-0.518,128.052,-249.634,-48.035
-0.362,0.632,-0.525,129.761,-241.577,-50.354
-0.348,0.575,-0.523,136.108,-235.901,-52.490
-0.356,0.516,-0.490,143.433,-234.009,-53.162
-0.358,0.472,-0.423,148.926,-235.046,-51.941
-0.361,0.447,-0.339,151.123,-237.366,-48.950
-0.374,0.427,-0.264,150.085,-238.770,-44.373
-0.388,0.421,-0.224,145.569,-238.098,-38.086
-0.399,0.406,-0.198,141.663,-236.145,-30.396
-0.426,0.391,-0.152,143.005,-233.398,-23.010
-0.463,0.401,-0.064,148.804,-229.248,-16.479
-0.499,0.417,0.048,155.334,-222.046,-12.329
-0.509,0.434,0.159,159.241,-211.548,-10.925
-0.494,0.445,0.229,158.020,-198.242,-12.878
-0.474,0.427,0.237,152.588,-184.387,-16.968
-0.447,0.376,0.203,144.775,-173.096,-20.996
-0.412,0.332,0.176,137.939,-166.504,-22.888
-0.376,0.311,0.202,134.644,-163.574,-21.545
-0.379,0.301,0.330,132.996,-161.194,-18.494
-0.367,0.361,0.437,127.808,-154.297,-13.428
-0.350,0.424,0.504,116.516,-143.066,-8.423
-0.346,0.472,0.548,105.469,-129.700,-6.470
-0.342,0.511,0.552,96.313,-115.601,-8.057
-0.324,0.529,0.524,88.196,-102.600,-12.390
-0.289,0.534,0.522,82.153,-92.407,-18.982
-0.261,0.536,0.553,78.674,-84.351,-26.550
-0.238,0.529,0.572,73.364,-76.721,-33.813
-0.212,0.508,0.571,65.247,-69.946,-40.771
-0.185,0.481,0.573,57.617,-65.125,-46.631
-0.166,0.437,0.593,52.551,-62.073,-50.354
-0.154,0.393,0.632,46.631,-59.631,-51.331
-0.141,0.396,0.678,39.001,-55.786,-47.913
-0.134,0.430,0.710,29.785,-49.805,-41.748
-0.134,0.480,0.736,21.362,-41.748,-35.522
-0.129,0.534,0.755,15.442,-32.349,-31.128
-0.122,0.585,0.753,10.925,-21.973,-29.114
-0.115,0.620,0.727,6.653,-11.658,-28.870
-0.089,0.630,0.678,2.563,-3.357,-29.968
-0.063,0.644,0.623,0.549,2.441,-31.921
-0.037,0.641,0.587,0.366,5.737,-33.936
-0.007,0.645,0.578,1.709,6.897,-34.912
0.013,0.654,0.580,2.869,7.996,-34.973
0.023,0.677,0.589,2.258,10.315,-34.546
0.034,0.705,0.607,1.099,13.245,-35.034
0.039,0.735,0.627,-0.854,16.663,-37.231
0.043,0.766,0.649,-4.089,20.691,-41.138
0.055,0.791,0.665,-8.545,25.391,-45.898
0.064,0.804,0.645,-14.038,31.738,-51.514
0.072,0.804,0.599,-19.653,38.452,-57.678
0.090,0.802,0.552,-23.499,43.640,-63.782
0.108,0.774,0.506,-26.245,47.363,-69.275
0.128,0.748,0.483,-27.100,50.354,-72.632
0.150,0.737,0.473,-25.208,53.833,-72.815
0.164,0.732,0.467,-21.301,58.472,-70.862
0.168,0.750,0.484,-16.602,63.782,-68.542
0.171,0.791,0.515,-12.085,69.702,-67.322

0.478,-0.790,0.152,-69.153,7.324,-70.923
0.463,-0.852,0.199,-67.139,16.418,-67.200
0.481,-0.761,0.166,-63.782,25.696,-57.434
0.393,-0.662,0.119,-63.049,37.292,-46.509
0.313,-0.560,0.060,-58.044,45.471,-41.138
0.296,-0.496,0.086,-50.903,50.598,-41.992
0.236,-0.416,0.163,-42.114,57.373,-46.448
0.173,-0.345,0.179,-38.269,67.688,-52.734
0.120,-0.300,0.124,-39.795,76.172,-61.829
0.082,-0.309,0.074,-43.152,79.773,-73.486
0.060,-0.338,0.070,-45.715,79.956,-84.351
0.044,-0.339,0.078,-46.753,81.848,-92.102
0.022,-0.300,0.078,-45.654,87.463,-98.206
-0.022,-0.245,0.043,-41.382,96.069,-104.248
-0.066,-0.193,-0.011,-33.325,106.262,-112.549
-0.093,-0.179,-0.082,-21.240,115.723,-123.901
-0.123,-0.234,-0.163,-6.714,122.986,-136.169
-0.133,-0.321,-0.195,12.024,127.747,-148.071
-0.145,-0.443,-0.235,29.480,131.287,-158.508
-0.142,-0.551,-0.248,47.241,132.812,-165.100
-0.049,-0.623,-0.088,61.218,134.277,-167.969
-0.130,-0.728,-0.262,69.824,138.489,-167.053
-0.111,-0.805,-0.305,79.163,145.386,-162.476
-0.096,-0.818,-0.395,83.191,151.306,-155.090
-0.094,-0.838,-0.498,78.796,154.297,-147.339
-0.113,-0.874,-0.575,69.763,153.687,-141.418
-0.121,-0.921,-0.656,61.035,151.794,-140.015
-0.117,-0.895,-0.668,58.228,146.118,-140.259
-0.139,-0.940,-0.677,50.964,139.954,-144.165
-0.113,-1.022,-0.737,43.945,135.254,-150.513
-0.063,-1.145,-0.798,42.908,128.540,-153.992
-0.007,-1.266,-0.804,48.645,120.728,-151.489
-0.002,-1.331,-0.758,58.716,115.234,-142.517
-0.019,-1.336,-0.738,68.054,115.967,-131.897
-0.032,-1.397,-0.738,76.416,117.310,-123.352
-0.022,-1.428,-0.733,80.444,118.530,-113.037
-0.041,-1.443,-0.749,80.383,116.455,-101.135
-0.054,-1.461,-0.790,74.768,111.694,-91.553
-0.046,-1.507,-0.834,66.162,105.164,-84.961
-0.018,-1.574,-0.855,60.486,97.839,-80.566
-0.002,-1.641,-0.845,58.228,90.942,-75.806
-0.016,-1.676,-0.829,57.068,85.938,-68.970
-0.041,-1.708,-0.839,55.603,82.397,-60.364
-0.051,-1.740,-0.854,53.711,78.796,-51.331
-0.028,-1.773,-0.864,50.537,74.341,-42.053
-0.007,-1.804,-0.876,45.837,69.275,-33.569
-0.009,-1.820,-0.883,39.612,63.293,-25.757
-0.004,-1.843,-0.916,31.677,56.458,-18.127
0.005,-1.902,-0.958,23.743,48.584,-10.620
0.009,-1.964,-0.976,19.104,39.734,-2.686
0.016,-2.002,-0.968,16.785,31.372,8.179
0.015,-2.037,-0.943,15.930,24.475,20.813
0.006,-2.071,-0.903,16.541,19.653,34.058
0.014,-2.068,-0.859,19.470,17.090,48.218
0.026,-2.060,-0.806,23.010,16.724,61.768
0.042,-2.053,-0.774,28.442,17.517,73.853
0.054,-2.014,-0.708,35.461,16.357,86.182
0.050,-1.994,-0.659,37.415,14.893,99.854
0.040,-1.955,-0.645,35.950,13.977,114.990
0.030,-1.906,-0.665,31.067,12.024,129.822
0.027,-1.879,-0.694,23.071,8.118,143.127
0.025,-1.857,-0.729,14.587,2.075,154.968
0.019,-1.812,-0.724,7.629,-5.615,166.443
0.010,-1.768,-0.700,0.488,-13.245,176.941
-0.002,-1.726,-0.680,-5.920,-19.470,185.791
0.001,-1.698,-0.678,-11.047,-23.926,193.298
0.018,-1.689,-0.677,-16.296,-27.832,199.951
0.032,-1.690,-0.661,-20.325,-30.945,207.581
0.032,-1.674,-0.644,-24.414,-33.386,216.980
0.022,-1.623,-0.636,-29.602,-34.729,227.844
0.011,-1.543,-0.641,-34.363,-35.217,238.281
0.007,-1.450,-0.621,-37.964,-35.706,245.911
0.022,-1.356,-0.573,-40.955,-36.255,250.793
0.052,-1.282,-0.513,-42.542,-35.828,252.014
0.074,-1.224,-0.487,-44.800,-33.508,251.160
0.108,-1.177,-0.474,-48.462,-30.334,250.427
0.162,-1.187,-0.486,-52.856,-27.588,250.793
0.215,-1.207,-0.530,-56.030,-25.330,253.723
0.261,-1.215,-0.597,-58.533,-23.926,260.986
0.278,-1.179,-0.640,-56.763,-24.719,272.278
0.286,-1.107,-0.664,-53.894,-27.771,285.339
0.316,-1.023,-0.690,-53.894,-30.457,297.363
0.373,-0.947,-0.714,-54.626,-32.654,308.167
0.375,-0.915,-0.718,-57.983,-33.875,318.542
0.451,-0.906,-0.716,-65.491,-31.982,330.200
0.480,-0.862,-0.720,-61.584,-28.809,339.294
0.436,-0.774,-0.741,-44.067,-28.687,343.445
0.382,-0.652,-0.737,-21.606,-31.982,344.055
0.333,-0.534,-0.701,-0.366,-37.781,342.041
0.285,-0.444,-0.660,15.747,-44.617,337.830
0.245,-0.352,-0.609,25.452,-50.049,333.313
0.218,-0.282,-0.583,27.710,-52.979,328.857
0.215,-0.229,-0.576,22.888,-53.894,324.463
0.216,-0.186,-0.582,15.991,-53.040,320.312
0.204,-0.126,-0.557,11.658,-51.758,315.857
0.166,-0.028,-0.517,9.583,-50.781,310.608
0.124,0.088,-0.476,6.165,-50.110,303.040
0.089,0.172,-0.426,-1.770,-50.415,292.053
0.043,0.230,-0.387,-10.803,-51.575,277.283
0.005,0.262,-0.374,-16.296,-52.734,260.376
-0.014,0.288,-0.391,-18.616,-54.932,243.591
-0.036,0.333,-0.399,-18.311,-57.861,227.966
-0.063,0.407,-0.386,-16.724,-60.608,213.318
-0.084,0.480,-0.355,-15.381,-62.256,199.524
-0.088,0.544,-0.332,-15.625,-61.340,185.730
-0.079,0.597,-0.331,-16.968,-57.739,172.180
-0.053,0.620,-0.373,-20.081,-53.467,157.959
-0.022,0.611,-0.419,-21.545,-49.255,143.616
-0.008,0.600,-0.424,-17.944,-45.654,130.127
0.006,0.618,-0.401,-10.742,-41.870,117.493
0.037,0.650,-0.393,-5.920,-36.804,104.980
0.072,0.682,-0.404,-3.662,-31.067,92.102
0.100,0.702,-0.428,0.061,-25.513,79.285
0.128,0.704,-0.419,7.202,-21.301,66.101
0.154,0.741,-0.391,14.832,-17.822,53.040
0.173,0.748,-0.358,21.423,-15.137,39.673
0.194,0.734,-0.324,26.611,-13.062,27.222
0.221,0.742,-0.301,29.297,-11.902,16.418
0.249,0.741,-0.281,30.151,-12.207,6.653
0.271,0.731,-0.262,30.701,-13.000,-2.014
0.296,0.713,-0.237,30.823,-14.282,-9.399
0.313,0.685,-0.206,29.602,-15.564,-16.785
0.340,0.665,-0.181,26.978,-16.113,-23.071
0.380,0.651,-0.185,22.766,-16.235,-29.785
0.412,0.613,-0.188,20.081,-16.479,-36.255
0.440,0.579,-0.165,21.301,-16.907,-42.236
0.469,0.581,-0.129,23.621,-16.785,-46.997
0.492,0.590,-0.089,24.780,-15.503,-50.720
0.502,0.588,-0.071,24.353,-13.184,-53.894
0.519,0.583,-0.088,22.339,-10.437,-57.739
0.543,0.568,-0.118,21.240,-7.874,-61.279
0.569,0.531,-0.137,23.865,-5.432,-64.758
0.596,0.487,-0.136,29.663,-2.441,-67.200
0.622,0.461,-0.140,36.255,2.075,-68.054
0.644,0.466,-0.129,42.175,6.958,-68.115
0.650,0.479,-0.126,44.373,11.475,-68.787
0.648,0.481,-0.131,43.701,15.076,-70.557
0.637,0.477,-0.163,42.542,17.212,-72.632
0.629,0.483,-0.170,43.762,16.968,-75.684
0.641,0.510,-0.142,44.983,14.954,-80.322
0.669,0.521,-0.142,42.603,14.160,-86.487
0.688,0.494,-0.147,40.283,14.160,-95.032
0.697,0.451,-0.138,39.734,13.977,-103.516
0.702,0.410,-0.150,37.964,15.320,-110.901
0.723,0.388,-0.191,34.790,17.761,-116.455
0.746,0.359,-0.219,33.691,19.592,-120.178
0.772,0.334,-0.238,35.278,19.836,-123.535
0.786,0.279,-0.258,37.842,18.555,-126.770
0.826,0.220,-0.282,40.405,15.503,-128.601

0.402,-0.198,0.223,-24.170,56.763,-72.815
0.388,-0.155,0.203,-25.391,63.599,-81.238
0.300,-0.129,0.130,-25.024,68.054,-88.623
0.265,-0.143,0.036,-28.992,68.970,-94.788
0.239,-0.159,-0.015,-25.635,67.627,-100.891
0.227,-0.162,-0.024,-18.616,64.758,-106.812
0.229,-0.170,-0.012,-14.099,62.012,-111.877
0.195,-0.165,-0.021,-8.301,60.364,-115.540
0.151,-0.170,-0.055,-1.099,58.411,-118.286
0.114,-0.181,-0.034,9.521,57.373,-121.948
0.062,-0.175,0.048,24.231,59.387,-127.930
0.007,-0.150,0.092,34.546,65.918,-135.925
-0.045,-0.151,0.113,39.246,75.806,-147.095
-0.103,-0.232,0.102,44.983,84.595,-161.255
-0.135,-0.371,0.043,54.626,90.210,-177.063
-0.139,-0.558,-0.072,68.604,93.140,-190.613
-0.058,-0.628,-0.238,92.590,93.384,-199.707
-0.054,-0.780,-0.367,119.263,90.759,-204.163
-0.031,-0.787,-0.406,144.287,91.736,-203.979
-0.085,-0.824,-0.397,161.072,97.473,-200.562
-0.131,-0.865,-0.285,151.855,110.779,-189.636
-0.089,-0.687,-0.104,121.460,131.226,-171.875
-0.389,-0.891,-0.022,64.026,161.072,-154.968
-0.415,-0.805,-0.372,0.671,203.186,-146.667
-0.366,-0.816,-1.036,-16.602,223.694,-156.860
-0.308,-0.809,-1.093,17.395,192.200,-164.001
-0.340,-0.958,-0.916,17.456,146.973,-171.814
-0.161,-1.141,-0.854,-10.010,121.521,-171.509
-0.028,-1.272,-0.788,-28.015,115.601,-164.001
-0.010,-1.363,-0.785,-42.114,124.573,-153.259
-0.067,-1.457,-0.834,-47.302,135.986,-143.188
-0.040,-1.471,-0.854,-38.635,140.259,-134.094
-0.055,-1.541,-0.842,-22.827,135.193,-126.526
-0.074,-1.618,-0.808,-5.005,124.390,-118.164
-0.047,-1.703,-0.825,5.554,111.755,-108.765
0.047,-1.812,-0.843,4.517,99.304,-98.206
0.124,-1.917,-0.810,4.395,88.562,-87.402
0.151,-1.943,-0.749,10.071,82.703,-75.256
0.131,-1.915,-0.708,12.390,80.994,-59.937
0.092,-1.903,-0.709,7.080,79.895,-43.579
0.058,-1.889,-0.730,0.061,76.355,-26.978
0.048,-1.842,-0.750,-3.906,70.007,-11.963
0.035,-1.818,-0.749,-4.822,62.500,-1.282
0.013,-1.802,-0.750,-3.967,55.359,5.981
-0.001,-1.792,-0.778,-3.601,49.683,11.047
0.005,-1.820,-0.813,-4.944,44.434,15.259
0.035,-1.880,-0.833,-5.615,39.429,20.508
0.088,-1.939,-0.821,0.305,34.912,27.283
0.135,-1.930,-0.779,12.024,32.654,34.729
0.156,-1.912,-0.714,24.536,32.654,41.931
0.174,-1.879,-0.652,34.058,34.363,48.950
0.198,-1.858,-0.600,41.626,36.499,55.542
0.201,-1.822,-0.556,48.462,37.903,61.829
0.184,-1.785,-0.523,53.467,38.147,69.031
0.174,-1.769,-0.489,54.871,36.499,76.965
0.169,-1.750,-0.477,53.528,32.959,86.304
0.173,-1.726,-0.494,48.096,27.710,96.863
0.188,-1.729,-0.505,39.429,20.630,107.483
0.196,-1.737,-0.500,32.715,12.573,118.408
0.183,-1.692,-0.502,32.227,5.188,128.906
0.154,-1.661,-0.523,31.555,-0.244,139.587
0.141,-1.643,-0.548,28.870,-4.578,150.269
0.144,-1.630,-0.566,28.992,-7.751,161.011
0.122,-1.619,-0.583,32.959,-9.644,171.509
0.183,-1.615,-0.567,36.743,-9.949,183.350
0.210,-1.584,-0.552,42.725,-8.179,195.679
0.208,-1.577,-0.538,50.903,-5.310,205.139
0.183,-1.521,-0.528,59.143,-2.930,212.830
0.157,-1.453,-0.542,63.354,-2.136,219.116
0.142,-1.393,-0.579,58.533,-4.456,224.365
0.154,-1.374,-0.620,48.889,-9.888,228.516
0.187,-1.387,-0.674,41.016,-17.456,231.384
0.216,-1.378,-0.715,38.879,-25.452,234.680
0.226,-1.335,-0.759,43.396,-32.654,239.136
0.228,-1.290,-0.761,49.377,-38.696,244.934
0.223,-1.249,-0.728,54.565,-43.152,252.441
0.220,-1.171,-0.703,58.472,-44.739,262.146
0.224,-1.097,-0.706,58.411,-44.617,271.973
0.239,-1.049,-0.734,54.443,-44.250,279.968
0.246,-1.009,-0.753,51.941,-44.739,286.255
0.238,-0.957,-0.738,55.054,-47.058,290.405
0.208,-0.868,-0.703,62.622,-49.561,292.542
0.176,-0.744,-0.661,68.787,-51.697,293.457
0.168,-0.597,-0.627,68.298,-53.040,291.565
0.192,-0.525,-0.629,58.594,-53.589,286.011
0.239,-0.490,-0.650,45.471,-54.871,277.588
0.271,-0.456,-0.656,39.490,-56.213,267.334
0.305,-0.428,-0.654,42.175,-57.312,256.714
0.347,-0.383,-0.641,47.852,-57.861,247.559
0.369,-0.319,-0.619,51.208,-57.922,240.540
0.367,-0.260,-0.558,52.124,-57.251,235.046
0.343,-0.170,-0.500,52.734,-55.542,230.591
0.317,-0.080,-0.457,49.622,-53.406,226.074
0.295,-0.033,-0.449,42.908,-52.734,220.947
0.290,-0.006,-0.480,33.691,-54.138,215.149
0.304,-0.020,-0.516,26.123,-56.946,210.205
0.317,-0.069,-0.554,24.292,-61.157,207.336
0.300,-0.083,-0.581,26.794,-65.491,208.252
0.252,-0.013,-0.580,31.799,-68.787,212.341
0.200,0.091,-0.556,37.964,-70.007,216.187
0.164,0.181,-0.523,40.955,-68.970,216.858
0.152,0.230,-0.493,38.269,-66.040,213.867
0.153,0.245,-0.485,31.067,-61.462,207.275
0.162,0.254,-0.468,25.208,-55.847,197.876
0.155,0.276,-0.442,23.376,-49.805,186.462
0.130,0.333,-0.417,24.231,-43.884,174.194
0.107,0.401,-0.399,22.705,-38.513,161.560
0.082,0.465,-0.379,20.874,-34.241,148.193
0.070,0.525,-0.355,22.644,-30.762,134.216
0.059,0.568,-0.329,25.696,-28.625,119.995
0.056,0.603,-0.302,28.259,-27.344,106.567
0.073,0.635,-0.277,29.846,-26.794,93.140
0.102,0.616,-0.259,28.870,-26.123,80.139
0.129,0.596,-0.253,27.039,-25.146,68.481
0.155,0.610,-0.275,25.513,-23.010,60.669
0.169,0.621,-0.306,24.353,-20.996,56.152
0.178,0.648,-0.312,25.269,-18.921,53.955
0.178,0.697,-0.293,27.710,-16.296,52.246
0.170,0.753,-0.278,28.015,-12.878,49.438
0.172,0.781,-0.279,26.306,-8.606,44.067
0.181,0.790,-0.292,25.452,-5.127,35.645
0.203,0.760,-0.305,25.879,-2.686,25.879
0.235,0.741,-0.313,25.696,-1.404,15.930
0.274,0.703,-0.299,26.672,-1.099,6.348
0.307,0.689,-0.285,29.053,-1.526,-1.160
0.337,0.664,-0.271,28.748,-2.930,-6.104
0.366,0.653,-0.258,25.452,-5.066,-9.521
0.376,0.667,-0.243,21.912,-6.958,-12.146
0.370,0.693,-0.229,19.409,-8.667,-14.709
0.373,0.723,-0.209,16.724,-10.254,-18.616
0.379,0.730,-0.187,12.573,-11.902,-24.292
0.397,0.718,-0.178,7.080,-11.841,-31.616
0.420,0.711,-0.174,3.418,-10.132,-39.978
0.446,0.680,-0.181,2.441,-6.958,-48.096
0.476,0.626,-0.203,2.441,-3.540,-54.993
0.504,0.576,-0.228,3.845,-0.610,-59.265
0.534,0.559,-0.241,7.385,2.563,-60.669
0.556,0.558,-0.239,12.329,6.042,-60.730
0.567,0.562,-0.217,16.541,9.338,-60.547
0.569,0.567,-0.205,18.738,12.451,-60.730
0.581,0.560,-0.209,18.188,15.259,-61.462
0.594,0.545,-0.225,16.296,18.066,-62.805
0.608,0.545,-0.244,14.832,21.179,-64.270
0.627,0.537,-0.257,14.771,23.315,-65.857
0.638,0.512,-0.268,14.465,23.560,-67.932
0.652,0.475,-0.287,13.062,22.217,-69.824
0.660,0.437,-0.304,10.376,19.531,-71.167
0.660,0.411,-0.322,7.812,16.724,-71.350
0.675,0.420,-0.330,6.958,14.893,-70.984

0.479,-0.085,-0.612,3.174,-9.033,41.382
0.551,-0.122,-0.480,-1.038,-0.122,47.729
0.501,-0.046,-0.480,1.648,11.841,53.162
0.456,-0.061,-0.443,7.263,24.231,55.359
0.460,-0.053,-0.402,14.099,37.231,55.298
0.437,-0.079,-0.395,20.447,50.781,53.589
0.404,-0.075,-0.354,27.588,61.157,52.490
0.370,-0.014,-0.282,32.654,67.993,53.345
0.335,0.006,-0.232,29.907,72.144,53.772
0.312,0.008,-0.182,19.226,73.975,53.528
0.287,-0.000,-0.139,5.737,74.707,52.490
0.259,-0.012,-0.101,-8.789,75.684,50.964
0.224,-0.013,-0.062,-23.315,77.698,49.072
0.204,-0.008,-0.038,-35.095,82.764,46.509
0.173,-0.041,-0.036,-45.715,90.576,42.175
0.132,-0.066,-0.059,-53.040,100.281,38.269
0.085,-0.096,-0.086,-53.894,111.938,34.607
0.031,-0.123,-0.121,-49.622,124.512,31.494
-0.033,-0.134,-0.156,-42.786,137.207,29.053
-0.128,-0.160,-0.196,-32.776,150.269,28.015
-0.237,-0.129,-0.292,-20.081,162.842,29.480
-0.331,-0.108,-0.238,-8.972,175.964,32.104
-0.424,-0.108,-0.277,1.770,191.284,36.377
-0.442,-0.051,-0.342,2.869,205.688,43.274
-0.516,-0.006,-0.384,-13.794,216.431,49.500
-0.663,0.109,-0.467,-41.321,224.060,56.580
-0.766,0.272,-0.642,-70.251,227.600,62.805
-0.827,0.389,-0.816,-96.436,222.961,63.293
-0.864,0.386,-0.990,-123.047,211.426,56.946
-0.817,0.294,-1.128,-141.479,196.350,44.495
-0.732,0.202,-1.072,-145.203,181.946,29.846
-0.646,0.097,-1.173,-157.349,177.856,19.531
-0.602,-0.106,-1.409,-164.856,177.734,9.949
-0.536,-0.253,-1.645,-158.020,170.227,5.005
-0.470,-0.267,-1.723,-132.690,155.273,9.277
-0.439,-0.228,-1.650,-97.778,140.198,18.250
-0.438,-0.202,-1.564,-74.036,131.897,29.358
