aX,aY,aZ,gX,gY,gZ
0.081,0.434,-0.949,19.531,10.315,-4.578
0.084,0.410,-0.942,18.616,9.521,-3.479
0.082,0.402,-0.910,17.761,8.362,-2.075
0.086,0.407,-0.882,17.883,7.996,0.610
0.094,0.404,-0.871,16.235,8.728,2.686
0.100,0.398,-0.870,14.282,9.583,4.517
0.110,0.396,-0.858,13.428,10.071,6.592
0.114,0.411,-0.856,13.062,10.742,8.911
0.111,0.427,-0.875,11.719,11.414,11.414
0.102,0.449,-0.893,10.376,11.658,13.550
0.096,0.479,-0.912,9.033,11.230,14.343
0.093,0.492,-0.924,8.301,10.132,13.672
0.067,0.485,-0.943,11.292,10.315,12.207
0.057,0.510,-0.968,16.357,11.414,10.132
0.080,0.511,-0.950,26.245,13.245,6.470

0.308,0.805,-0.931,19.653,54.138,27.039
0.290,0.951,-1.016,20.569,59.326,30.029
0.335,1.049,-1.056,23.743,50.476,23.682
0.418,1.081,-1.146,18.005,41.260,6.958
0.556,0.988,-1.133,11.536,28.381,-13.062
0.728,0.888,-1.233,1.526,16.541,-26.245
0.820,0.768,-1.438,-13.245,5.371,-31.189
0.874,0.614,-1.536,-15.991,-8.362,-30.823
0.876,0.547,-1.477,-7.629,-23.071,-24.902
0.809,0.625,-1.374,-0.488,-34.973,-13.855
0.722,0.731,-1.265,2.563,-43.396,-7.507
0.679,0.776,-1.088,8.301,-49.561,-12.634
0.706,0.743,-0.891,18.982,-49.072,-25.940
0.744,0.621,-0.747,28.992,-40.039,-38.940
0.758,0.487,-0.700,35.828,-25.757,-44.617
0.718,0.404,-0.691,35.522,-13.611,-39.673
0.611,0.419,-0.718,28.564,-6.897,-26.917
0.518,0.652,-0.651,23.926,-2.991,-10.925
0.259,0.967,-0.479,5.127,-2.197,-2.930
0.103,0.607,-0.387,-30.212,-1.526,-8.972
0.075,0.389,-0.458,-56.702,3.723,-14.465
0.017,0.422,-0.592,-68.604,10.254,-14.404
-0.162,0.438,-0.661,-65.979,13.916,-14.709
-0.103,0.253,-0.711,-52.307,14.954,-17.273
-0.005,-0.003,-0.710,-33.936,14.221,-19.775
0.041,-0.098,-0.650,-11.292,11.414,-14.771
0.016,-0.118,-0.609,24.536,9.216,0.671
-0.030,-0.113,-0.567,59.570,9.155,32.349
-0.185,0.010,-0.439,82.703,9.277,77.454
-0.363,0.203,-0.202,92.041,7.690,121.216
-0.548,0.489,-0.193,91.797,10.925,154.663
-0.729,0.815,-0.216,76.721,15.015,171.631
-0.952,0.901,-0.221,48.279,16.846,171.692
-1.026,0.956,-0.341,10.010,17.700,158.203
-1.014,0.943,-0.480,-20.691,14.221,138.367
-0.957,0.878,-0.554,-37.170,7.690,116.394
-0.898,0.835,-0.601,-40.100,2.319,94.971
-0.849,0.816,-0.609,-37.842,-0.916,76.599
-0.799,0.790,-0.612,-36.499,-3.113,61.890
-0.740,0.766,-0.621,-39.185,-4.089,49.255
-0.678,0.719,-0.658,-45.715,-4.089,38.025
-0.616,0.646,-0.731,-51.453,-3.479,28.381
-0.556,0.562,-0.795,-52.368,-3.479,21.423
-0.502,0.503,-0.828,-46.509,-4.883,17.395
-0.461,0.484,-0.852,-37.109,-6.653,16.846
-0.443,0.478,-0.835,-27.527,-8.789,19.043
-0.452,0.495,-0.799,-18.311,-9.583,22.522
-0.473,0.539,-0.773,-8.057,-8.606,26.001
-0.500,0.577,-0.744,-1.587,-6.653,27.588
-0.518,0.629,-0.756,2.747,-3.357,27.466
-0.536,0.677,-0.781,6.348,0.488,24.658
-0.543,0.699,-0.791,9.155,2.625,19.409
-0.532,0.715,-0.790,13.611,2.747,12.451
-0.507,0.719,-0.773,17.212,1.282,4.517
-0.479,0.722,-0.750,17.578,-1.038,-3.296
-0.443,0.730,-0.756,14.343,-3.052,-9.766
-0.409,0.726,-0.783,7.507,-5.127,-16.296
-0.388,0.692,-0.812,0.061,-7.812,-22.217
-0.371,0.635,-0.823,-3.235,-11.780,-26.794
-0.346,0.586,-0.819,-1.648,-14.771,-29.053
-0.312,0.560,-0.802,0.916,-15.503,-28.992
-0.269,0.570,-0.783,5.493,-14.771,-27.344
-0.240,0.600,-0.761,11.292,-13.489,-26.062
-0.218,0.623,-0.732,15.869,-11.902,-25.024
-0.203,0.628,-0.698,18.372,-10.315,-24.658
-0.197,0.623,-0.672,19.348,-8.789,-24.597
-0.195,0.624,-0.665,18.127,-7.141,-23.682
-0.198,0.635,-0.671,13.367,-5.981,-21.362
-0.210,0.651,-0.700,6.897,-6.042,-19.104
-0.234,0.666,-0.751,-0.427,-7.751,-16.846
-0.258,0.662,-0.805,-7.141,-11.353,-15.015
-0.272,0.651,-0.835,-10.315,-16.907,-13.489
-0.283,0.657,-0.795,-8.667,-23.621,-12.573
-0.276,0.705,-0.740,-4.944,-28.870,-11.841
-0.257,0.764,-0.680,-2.502,-30.823,-12.756
-0.251,0.789,-0.631,-2.441,-29.724,-15.625
-0.264,0.774,-0.611,-4.517,-25.757,-20.264
-0.269,0.744,-0.631,-7.751,-21.179,-25.269
-0.262,0.715,-0.635,-10.376,-16.907,-29.541
-0.240,0.718,-0.633,-12.024,-13.794,-34.119
-0.218,0.715,-0.674,-15.442,-11.414,-39.001
-0.210,0.685,-0.742,-20.264,-10.132,-42.480
-0.202,0.641,-0.794,-23.132,-11.353,-44.373
-0.201,0.605,-0.803,-21.790,-14.465,-45.166
-0.198,0.593,-0.781,-16.968,-17.822,-45.715
-0.180,0.603,-0.751,-13.977,-20.752,-46.387
-0.146,0.619,-0.737,-14.221,-23.132,-48.096
-0.099,0.612,-0.706,-15.259,-24.841,-50.110
-0.070,0.578,-0.656,-15.076,-24.902,-52.063
-0.064,0.558,-0.603,-14.587,-22.278,-52.246
-0.060,0.588,-0.580,-14.526,-17.212,-51.331
-0.053,0.615,-0.603,-17.151,-11.658,-51.392
-0.047,0.593,-0.666,-23.132,-7.629,-52.307
-0.041,0.571,-0.753,-31.189,-6.470,-52.063
-0.038,0.556,-0.822,-36.133,-8.118,-50.537
-0.046,0.555,-0.855,-36.011,-11.230,-48.645
-0.049,0.526,-0.827,-33.997,-15.015,-48.767
-0.026,0.502,-0.784,-27.771,-16.968,-49.866
0.027,0.518,-0.719,-20.020,-16.174,-49.744
0.092,0.569,-0.655,-17.212,-13.306,-49.133
0.127,0.598,-0.664,-20.813,-9.338,-48.584
0.123,0.565,-0.702,-30.334,-6.836,-48.523
0.115,0.517,-0.731,-40.100,-7.263,-49.011
0.113,0.487,-0.776,-49.377,-10.742,-49.683
0.108,0.455,-0.850,-57.861,-16.174,-49.988
0.133,0.388,-0.866,-60.425,-21.667,-48.828
0.196,0.351,-0.814,-52.490,-24.231,-45.898
0.245,0.346,-0.758,-38.330,-21.301,-43.152
0.265,0.337,-0.722,-24.475,-13.611,-40.955
0.264,0.335,-0.697,-14.343,-4.883,-37.964
0.255,0.351,-0.693,-9.277,2.197,-33.630
0.252,0.386,-0.726,-10.559,6.165,-29.846
0.264,0.423,-0.775,-19.531,5.554,-27.161
0.267,0.436,-0.830,-33.630,0.305,-26.489
0.265,0.426,-0.871,-48.157,-8.179,-28.015
0.275,0.416,-0.887,-60.547,-18.433,-30.579
0.306,0.341,-0.854,-65.918,-26.733,-34.241
0.346,0.289,-0.797,-64.575,-30.396,-35.950
0.388,0.277,-0.736,-60.303,-28.381,-34.668
0.436,0.292,-0.703,-56.641,-22.156,-30.884
0.467,0.322,-0.707,-53.894,-13.428,-25.269
0.459,0.335,-0.744,-53.894,-5.676,-19.592
0.432,0.316,-0.784,-53.894,0.061,-15.625
0.407,0.291,-0.860,-50.049,4.944,-13.245
0.389,0.286,-0.939,-41.931,8.667,-11.414
0.362,0.283,-0.990,-35.339,10.132,-10.193
0.354,0.274,-1.008,-30.823,9.399,-8.667
0.363,0.278,-1.002,-27.832,6.714,-6.226
0.382,0.292,-0.995,-28.137,3.967,-3.052
0.389,0.273,-0.989,-30.457,1.831,0.977
0.389,0.258,-0.993,-33.936,-0.122,5.127
0.387,0.258,-0.994,-37.720,-2.747,9.644
0.380,0.262,-0.992,-42.236,-5.249,15.137
0.361,0.269,-0.985,-47.729,-7.080,21.545
0.340,0.272,-0.979,-52.795,-8.484,26.367
0.327,0.285,-0.971,-55.481,-9.888,29.541
0.315,0.299,-0.953,-56.885,-10.742,31.616
0.308,0.308,-0.965,-57.739,-10.498,32.654
0.284,0.311,-1.017,-57.800,-9.033,34.668
0.264,0.282,-1.035,-55.542,-7.324,36.987
0.252,0.290,-1.035,-46.692,-5.554,39.490
0.242,0.313,-1.005,-33.997,-3.784,41.016
0.230,0.322,-0.971,-24.353,-1.465,41.260
0.215,0.330,-0.948,-17.273,1.770,41.870
0.193,0.363,-0.933,-12.939,4.761,42.480
0.187,0.391,-0.916,-10.803,6.958,41.443
0.202,0.397,-0.895,-10.925,8.179,38.086
0.217,0.390,-0.885,-12.512,8.667,33.752
0.221,0.372,-0.885,-16.113,9.521,28.503

0.259,0.233,-1.039,-22.339,24.231,8.301
0.214,0.126,-1.041,-14.160,23.132,9.399
0.198,0.213,-1.039,-3.418,19.714,12.756
0.182,0.247,-0.995,3.662,18.372,15.625
0.160,0.266,-0.976,2.747,18.127,15.015
0.153,0.250,-0.988,3.723,17.944,11.841
0.169,0.244,-0.997,4.089,15.564,8.545
0.175,0.252,-1.005,8.728,13.245,6.714
0.191,0.254,-1.020,12.695,12.268,5.127
0.208,0.271,-1.000,18.066,11.475,3.540
0.209,0.251,-0.979,25.635,11.841,1.465
0.244,0.238,-0.966,29.541,12.390,-0.122
0.280,0.291,-0.943,33.203,13.855,0.854
0.247,0.335,-0.955,30.090,14.954,1.770
0.219,0.366,-0.993,21.545,14.282,1.526
0.190,0.377,-1.021,12.573,9.949,-0.305
0.135,0.352,-1.085,6.104,1.465,-3.418
0.120,0.358,-1.055,3.296,-4.883,-5.371
0.095,0.297,-1.055,-6.958,-12.329,-6.897
0.102,0.274,-1.033,-15.991,-20.386,-6.409
0.109,0.267,-1.013,-21.667,-27.222,-5.249
0.102,0.258,-0.969,-27.588,-32.166,-3.967
0.082,0.246,-0.937,-33.264,-34.363,-2.258
0.085,0.256,-0.930,-36.926,-34.180,-0.427
0.102,0.263,-0.938,-37.964,-31.616,1.160
0.115,0.250,-0.950,-35.950,-27.710,1.099
0.129,0.239,-0.961,-29.358,-23.071,0.305
0.145,0.240,-0.948,-19.653,-17.639,-1.221
0.171,0.264,-0.943,-9.033,-11.353,-3.479
0.214,0.303,-0.960,2.197,-4.333,-5.310
0.281,0.334,-0.973,13.428,2.625,-6.714
0.376,0.401,-1.006,23.376,8.545,-8.240
0.486,0.471,-1.056,28.687,12.817,-10.254
0.575,0.514,-1.108,27.771,15.320,-13.794
0.666,0.514,-1.146,20.020,15.198,-19.165
0.734,0.493,-1.190,11.047,13.367,-26.001
0.728,0.426,-1.223,2.319,10.132,-34.607
0.701,0.362,-1.216,-4.272,4.028,-42.786
0.702,0.310,-1.173,-8.057,-4.089,-48.584
0.730,0.288,-1.107,-9.949,-11.475,-50.598
0.741,0.269,-1.030,-10.376,-16.846,-49.866
0.735,0.257,-0.956,-11.841,-19.470,-47.607
0.723,0.249,-0.880,-12.268,-18.860,-45.227
0.704,0.240,-0.816,-12.268,-15.869,-43.640
0.670,0.233,-0.784,-11.841,-9.521,-43.457
0.646,0.221,-0.789,-11.841,-1.953,-44.434
0.659,0.223,-0.823,-10.559,7.507,-46.875
0.683,0.224,-0.851,-5.981,17.639,-49.927
0.706,0.213,-0.870,3.113,26.917,-52.490
0.724,0.192,-0.866,8.118,34.119,-53.772
0.751,0.200,-0.846,9.644,39.185,-51.025
0.782,0.242,-0.866,3.845,43.030,-46.021
0.853,0.269,-0.952,-11.597,44.617,-40.588
0.929,0.245,-1.077,-25.635,45.166,-35.889
0.965,0.178,-1.176,-37.964,43.823,-29.846
0.938,0.108,-1.237,-39.795,43.274,-21.973
0.855,0.062,-1.222,-35.828,43.823,-11.658
0.736,0.045,-1.161,-28.198,46.631,-0.183
0.617,0.048,-1.105,-27.771,49.683,10.071
0.469,-0.008,-1.054,-33.752,52.917,17.456
0.297,-0.070,-0.965,-45.044,52.612,22.766
0.125,-0.139,-0.869,-60.791,49.072,27.710
-0.050,-0.224,-0.770,-80.566,43.701,33.752
-0.240,-0.324,-0.713,-100.159,38.696,42.786
-0.442,-0.392,-0.699,-112.610,35.400,55.115
-0.634,-0.407,-0.662,-110.291,35.095,69.336
-0.812,-0.414,-0.588,-92.468,40.100,83.069
-0.976,-0.413,-0.533,-67.627,51.941,96.313
-1.137,-0.379,-0.490,-41.321,69.580,111.389
-1.273,-0.270,-0.443,-18.188,89.844,127.930
-1.356,-0.078,-0.417,-4.700,108.337,142.578
-1.399,0.160,-0.475,-8.423,121.094,148.743
-1.399,0.378,-0.660,-32.471,124.451,142.395
-1.349,0.473,-0.885,-70.435,115.173,123.657
-1.239,0.447,-1.097,-103.455,92.834,95.032
-1.088,0.363,-1.234,-117.432,62.317,61.218
-0.923,0.270,-1.260,-112.671,30.884,28.381
-0.762,0.186,-1.230,-97.290,5.371,1.404
-0.622,0.082,-1.163,-75.806,-11.292,-16.663
-0.507,-0.026,-1.084,-49.805,-19.104,-24.658
-0.419,-0.110,-0.995,-23.865,-18.311,-23.010
-0.374,-0.163,-0.936,-0.916,-11.963,-16.235
-0.348,-0.203,-0.927,17.700,-4.761,-9.277
-0.306,-0.200,-0.953,28.320,-0.732,-5.066
-0.224,-0.269,-0.947,28.320,-2.869,-3.784
-0.205,-0.243,-0.981,32.532,-4.089,-0.610
-0.204,-0.206,-1.002,28.137,-7.324,2.625
-0.204,-0.224,-0.997,24.353,-12.573,4.456
-0.190,-0.217,-0.952,28.076,-16.785,5.554
-0.175,-0.155,-0.895,33.386,-18.005,7.629
-0.170,-0.097,-0.849,34.058,-16.357,10.132
-0.187,-0.057,-0.838,28.320,-13.367,12.573
-0.223,-0.028,-0.866,18.311,-10.193,13.855
-0.248,-0.008,-0.909,6.653,-9.277,13.367
-0.241,0.003,-0.949,-4.456,-10.010,9.644
-0.222,-0.005,-0.989,-13.306,-11.475,3.479
-0.187,-0.029,-1.031,-18.127,-13.000,-2.563
-0.147,-0.055,-1.058,-19.104,-14.465,-6.287
-0.108,-0.083,-1.060,-16.357,-15.381,-7.812
-0.077,-0.107,-1.051,-10.986,-14.038,-7.202
-0.052,-0.124,-1.058,-3.845,-10.498,-4.944
-0.024,-0.113,-1.051,4.883,-6.104,-0.671
-0.023,-0.055,-1.028,14.526,-1.648,4.456
-0.035,-0.010,-1.014,20.142,1.892,7.690
-0.068,0.011,-1.022,20.569,3.418,9.949
-0.094,0.028,-1.041,18.677,2.991,11.597
-0.103,0.056,-1.065,17.273,1.465,12.146
-0.095,0.089,-1.078,17.456,0.366,10.986
-0.085,0.120,-1.082,18.005,0.427,8.240
-0.083,0.133,-1.072,18.250,0.732,4.578
-0.075,0.136,-1.059,18.982,0.549,0.183
-0.065,0.134,-1.041,16.846,-0.061,-4.211
-0.050,0.120,-1.021,12.024,-1.099,-7.996
-0.014,0.102,-1.016,5.798,-2.441,-11.719
0.019,0.073,-1.021,-0.427,-4.272,-14.709
0.041,0.040,-1.028,-6.226,-6.409,-15.320
0.056,0.012,-1.041,-10.986,-8.667,-13.855
0.068,-0.009,-1.050,-14.709,-10.681,-10.620
0.073,-0.017,-1.040,-16.541,-12.573,-6.714
0.077,-0.007,-1.030,-16.663,-13.611,-3.723
0.077,0.007,-1.019,-15.381,-13.611,-0.854
0.071,0.022,-1.006,-13.245,-12.878,1.282
0.057,0.040,-1.002,-10.864,-11.475,1.892
0.039,0.045,-0.994,-8.423,-9.766,1.282
0.035,0.043,-0.995,-6.714,-7.568,-0.427
0.057,0.044,-1.003,-5.005,-5.127,-2.747
0.085,0.056,-1.002,-3.174,-2.625,-4.700
0.084,0.043,-1.000,-1.831,-0.854,-5.554
0.056,0.018,-1.009,-1.892,0.244,-5.615
0.035,0.009,-1.010,-2.197,0.366,-4.456
0.027,0.011,-1.010,-2.686,-0.427,-2.136
0.029,0.021,-1.016,-4.150,-1.099,-0.549
0.021,0.030,-1.018,-5.554,-2.197,0.000
0.009,0.027,-1.022,-6.470,-3.479,-1.221
0.003,0.013,-1.016,-6.531,-4.761,-3.235
0.008,-0.000,-1.008,-5.127,-5.249,-4.578
0.015,-0.006,-0.999,-2.991,-4.883,-4.761
0.018,-0.011,-0.991,-0.916,-3.723,-4.272
0.021,-0.014,-0.986,0.793,-2.197,-3.418
0.014,-0.015,-0.972,2.197,-0.610,-2.380
0.002,-0.005,-0.971,2.991,0.366,-0.977
-0.005,0.001,-0.965,3.845,1.038,0.000
-0.011,0.013,-0.950,3.967,1.282,0.122
-0.017,0.018,-0.931,3.052,1.587,-0.610
-0.022,0.013,-0.925,-0.366,1.831,-1.831
-0.021,-0.000,-0.948,-4.150,2.319,-3.113
-0.016,-0.015,-0.978,-7.874,1.770,-3.906
-0.010,-0.023,-0.998,-9.155,0.305,-3.845
-0.003,-0.042,-0.991,-8.057,-1.038,-3.113

0.085,-0.098,-0.900,15.869,6.836,-7.935
-0.021,-0.130,-1.006,8.484,14.221,-13.855
0.067,-0.005,-0.955,6.897,13.916,-5.859
0.019,0.051,-0.975,0.488,12.878,-4.333
-0.007,0.044,-1.007,-12.146,10.986,-5.432
0.002,0.042,-1.025,-16.235,8.789,-9.460
0.028,0.023,-1.049,-10.254,7.751,-14.465
0.056,-0.049,-1.081,-1.770,7.263,-18.066
0.077,-0.079,-1.068,9.888,6.470,-18.127
0.057,-0.056,-1.022,19.714,5.798,-15.381
0.062,-0.033,-1.004,23.804,5.066,-12.512
0.102,-0.028,-0.992,24.719,2.502,-11.780
0.121,0.029,-0.947,22.705,-0.305,-10.193
0.075,0.008,-0.942,15.137,-0.549,-8.728
0.072,0.024,-0.946,8.484,-0.977,-7.202
0.063,0.016,-0.954,5.798,-2.319,-6.042
0.045,0.004,-0.949,4.395,-3.418,-5.798
0.059,0.026,-0.976,6.104,-3.418,-5.737
0.058,0.043,-1.008,11.169,-2.686,-5.676
0.037,0.010,-0.979,15.564,-2.441,-6.714
-0.026,0.026,-1.036,21.057,-5.920,-7.446
-0.103,-0.011,-0.979,28.442,-5.798,-7.202
-0.139,0.006,-0.956,25.818,-6.775,-5.432
-0.110,0.054,-0.929,14.832,-6.531,-2.930
-0.092,0.068,-0.942,-0.122,-4.700,-2.380
-0.085,0.057,-0.947,-13.184,-3.052,-3.662
-0.084,0.038,-0.953,-20.935,-2.075,-5.310
-0.089,0.038,-0.973,-26.184,-2.197,-6.531
-0.093,0.049,-1.014,-31.006,-3.479,-7.751
-0.075,0.041,-1.054,-33.569,-5.920,-9.155
-0.043,-0.065,-0.999,-30.090,-8.484,-10.071
-0.020,-0.092,-0.937,-17.456,-6.897,-7.751
0.025,0.038,-0.958,-2.075,1.099,-3.357
0.030,0.084,-1.003,1.160,12.268,-0.854
0.007,-0.005,-1.056,-5.981,20.996,-1.343
-0.044,-0.081,-1.128,-6.409,25.818,-1.953
-0.100,-0.108,-1.197,0.671,25.757,-1.587
-0.132,-0.119,-1.189,9.338,21.606,-0.977
-0.127,-0.072,-1.103,18.860,13.977,-0.427
-0.089,0.028,-1.033,27.283,5.737,-2.075
-0.040,0.096,-0.981,29.846,-0.793,-5.188
-0.015,0.085,-0.932,22.583,-4.578,-8.911
-0.021,0.033,-0.925,8.667,-5.432,-10.498
-0.034,-0.023,-0.952,-3.174,-4.028,-8.240
-0.034,-0.069,-0.992,-8.606,-2.380,-3.540
-0.032,-0.063,-1.028,-7.263,-0.610,2.319
-0.023,-0.043,-1.054,-3.235,0.244,6.531
-0.017,-0.030,-1.059,1.953,0.244,7.812
-0.021,-0.024,-1.056,6.592,-0.122,6.775
-0.045,-0.023,-1.070,10.071,-0.610,5.493
-0.090,-0.030,-1.106,10.986,-1.709,5.554
-0.158,-0.036,-1.150,10.986,-3.479,8.545
-0.224,-0.025,-1.195,11.108,-6.287,13.855
-0.278,-0.002,-1.197,13.550,-10.864,18.982
-0.305,0.058,-1.156,19.714,-16.418,21.851
-0.311,0.130,-1.083,26.978,-21.484,20.325
-0.319,0.175,-0.996,32.288,-25.269,13.855
-0.327,0.200,-0.943,33.020,-26.733,3.845
-0.336,0.205,-0.920,29.236,-26.672,-6.287
-0.377,0.193,-0.906,21.973,-26.672,-15.930
-0.406,0.149,-0.967,10.803,-26.794,-22.949
-0.431,0.055,-0.992,0.488,-28.442,-24.902
-0.470,-0.005,-0.950,0.305,-31.555,-23.621
-0.435,-0.023,-0.919,11.230,-33.813,-22.827
-0.378,0.036,-0.882,20.325,-34.790,-25.085
-0.336,0.136,-0.837,25.146,-34.790,-30.640
-0.263,0.197,-0.788,29.419,-32.471,-41.443
-0.165,0.217,-0.754,29.724,-26.489,-55.542
-0.077,0.188,-0.752,24.109,-18.372,-72.083
-0.002,0.092,-0.826,16.052,-9.766,-87.341
0.056,-0.047,-0.935,6.470,-3.784,-95.642
0.115,-0.174,-1.026,0.732,-2.808,-93.872
0.203,-0.251,-1.099,2.686,-6.409,-83.740
0.306,-0.254,-1.140,8.972,-13.489,-68.420
0.388,-0.202,-1.106,17.761,-21.851,-53.406
0.408,-0.138,-1.022,26.306,-28.320,-41.443
0.360,-0.091,-0.965,30.212,-29.480,-31.494
0.282,-0.064,-0.943,28.259,-25.635,-21.973
0.241,-0.009,-0.944,23.499,-19.836,-12.695
0.263,0.098,-0.952,20.935,-15.442,-7.019
0.316,0.213,-0.949,18.860,-13.367,-8.484
0.388,0.269,-0.941,13.611,-12.451,-16.846
0.466,0.231,-0.952,4.333,-10.925,-28.198
0.524,0.130,-0.982,-6.287,-8.850,-37.537
0.570,0.039,-1.022,-13.611,-7.141,-41.321
0.606,-0.033,-1.072,-15.076,-5.310,-39.246
0.653,-0.105,-1.118,-11.169,-3.418,-32.715
0.707,-0.126,-1.131,-3.540,-2.747,-23.132
0.741,-0.056,-1.092,6.042,-3.113,-11.658
0.723,0.050,-1.051,11.047,-3.601,-1.770
0.664,0.108,-1.039,6.042,-3.174,5.798
0.590,0.119,-1.069,-5.432,-2.869,9.399
0.527,0.093,-1.107,-15.930,-3.418,9.460
0.482,0.067,-1.125,-20.691,-5.554,7.812
0.451,0.041,-1.110,-20.996,-7.812,5.798
0.428,0.016,-1.071,-18.616,-8.850,5.615
0.402,0.019,-1.043,-14.160,-7.812,8.118
0.357,0.033,-1.027,-9.766,-5.371,11.719
0.293,0.052,-1.012,-5.493,-2.563,15.869
0.227,0.084,-1.001,-1.465,-0.061,19.409
0.165,0.122,-0.988,2.075,1.587,21.118
0.111,0.155,-0.979,3.174,2.380,21.179
0.075,0.173,-0.962,2.563,2.808,19.531
0.052,0.181,-0.949,1.282,2.930,16.174
0.038,0.179,-0.946,-0.610,2.930,11.719
0.032,0.161,-0.946,-1.343,2.808,6.958
0.034,0.133,-0.925,-1.404,2.502,2.686
0.043,0.113,-0.904,-0.610,2.258,-0.183
0.056,0.099,-0.896,-0.183,2.502,-1.221
0.057,0.086,-0.905,-1.282,3.296,-0.671
0.046,0.083,-0.926,-2.686,3.967,1.099
0.028,0.086,-0.953,-2.930,3.784,2.930
0.018,0.078,-0.960,-2.258,2.625,3.784
0.023,0.071,-0.959,0.793,1.343,3.723
0.036,0.075,-0.943,4.272,0.488,2.991
0.049,0.077,-0.909,7.202,0.854,1.892
0.062,0.074,-0.884,8.545,2.686,1.221
0.076,0.088,-0.890,7.690,5.371,0.427
0.089,0.093,-0.933,5.615,7.751,-0.427
0.111,0.083,-0.973,2.991,8.423,-1.038
0.151,0.082,-1.008,1.953,7.080,-1.404
0.210,0.110,-1.044,2.502,4.944,-2.014
0.284,0.161,-1.093,2.747,2.808,-2.441
0.382,0.177,-1.138,0.244,0.305,-3.174
0.504,0.192,-1.169,-2.380,-2.258,-3.967
0.613,0.232,-1.228,-5.005,-3.845,-5.432
0.701,0.225,-1.315,-10.986,-5.188,-8.911
0.776,0.194,-1.403,-18.494,-7.385,-12.939
0.918,0.105,-1.372,-24.658,-10.498,-15.747
1.073,0.101,-1.368,-23.499,-11.230,-15.259
1.156,0.051,-1.342,-23.682,-10.071,-12.573
1.135,-0.060,-1.328,-22.766,-7.080,-7.996
1.064,-0.158,-1.312,-16.785,-3.357,-0.488
1.013,-0.202,-1.213,-6.287,0.793,10.315
0.954,-0.165,-1.081,5.066,7.019,22.095
0.843,-0.102,-0.993,8.911,14.771,32.593
0.683,-0.055,-0.945,-1.099,20.203,40.405
0.516,-0.029,-0.914,-18.921,20.874,45.898
0.367,-0.042,-0.869,-37.354,17.212,48.706
0.223,-0.086,-0.812,-48.096,13.550,49.072
0.064,-0.124,-0.786,-46.753,14.221,47.607
-0.104,-0.114,-0.767,-34.790,19.531,46.509
-0.262,-0.087,-0.740,-14.160,27.405,46.570
-0.405,-0.043,-0.663,9.338,37.415,48.462
-0.505,-0.023,-0.545,30.090,50.903,51.880
-0.567,0.057,-0.517,42.908,67.017,54.932
-0.599,0.134,-0.577,44.983,81.604,55.115
-0.616,0.153,-0.671,34.363,89.600,51.331
-0.615,0.100,-0.734,18.860,89.600,44.922

-0.037,0.079,-1.036,-4.272,-4.700,-10.071
0.030,0.055,-0.910,-14.893,-3.662,-8.911
0.016,0.073,-0.937,-22.095,-2.747,-5.981
-0.020,0.020,-0.962,-25.391,-2.075,-5.188
-0.002,0.017,-0.977,-19.226,-1.831,-5.249
0.005,0.003,-0.980,-13.428,-2.625,-5.310
-0.004,-0.004,-0.945,-4.211,-3.662,-4.883
-0.030,0.018,-0.908,-1.099,-5.798,-3.601
-0.059,0.037,-0.919,1.160,-7.324,-2.014
-0.098,0.038,-0.940,-2.808,-11.353,-2.563
-0.105,0.031,-0.963,-3.296,-17.456,-3.357
-0.099,0.017,-0.991,-2.930,-22.888,-4.089
-0.085,0.047,-1.024,-1.892,-27.344,-2.502
-0.041,0.126,-0.990,3.174,-29.236,0.000
-0.050,0.163,-0.974,-1.099,-28.381,-1.526
-0.092,0.147,-1.020,-8.301,-24.048,-5.615
-0.109,0.130,-1.061,-8.911,-21.118,-9.277
-0.142,0.106,-1.055,-5.737,-22.522,-12.329
-0.224,0.105,-1.050,3.357,-24.048,-15.503
-0.247,0.087,-0.948,6.287,-28.564,-17.761
-0.270,0.078,-0.884,8.057,-29.968,-20.996
-0.306,0.062,-0.859,6.348,-29.114,-24.780
-0.318,0.087,-0.925,2.808,-25.574,-28.625
-0.292,0.099,-0.979,-0.366,-21.729,-32.349
-0.266,0.098,-1.006,0.854,-18.127,-36.438
-0.255,0.104,-1.000,7.874,-15.442,-39.612
-0.256,0.085,-0.980,18.066,-13.367,-41.199
-0.262,0.107,-0.916,26.550,-10.681,-40.466
-0.281,0.202,-0.862,31.250,-6.104,-39.185
-0.312,0.257,-0.848,31.128,1.099,-40.405
-0.357,0.260,-0.820,29.358,10.010,-44.617
-0.389,0.297,-0.761,30.701,18.799,-50.293
-0.393,0.389,-0.691,31.921,27.710,-58.899
-0.423,0.426,-0.676,25.757,37.415,-72.205
-0.436,0.450,-0.733,11.841,45.898,-88.684
-0.397,0.414,-0.856,-3.479,49.622,-106.201
-0.306,0.275,-0.959,-17.029,45.837,-124.084
-0.181,0.131,-1.012,-25.146,36.133,-137.695
-0.066,-0.016,-1.018,-30.701,25.208,-144.653
0.021,-0.132,-0.966,-33.508,17.334,-143.494
0.106,-0.129,-0.904,-31.006,15.625,-134.949
0.194,-0.068,-0.890,-30.701,20.874,-123.596
0.282,-0.005,-0.975,-39.673,28.809,-116.028
0.408,0.021,-1.068,-53.345,33.264,-116.394
0.599,-0.015,-1.114,-64.697,32.410,-124.695
0.822,-0.169,-1.162,-75.134,29.297,-138.611
