aX,aY,aZ,gX,gY,gZ
0.293,-0.321,1.019,-25.208,-43.762,25.940
0.282,-0.291,1.029,-15.381,-31.555,30.029
0.267,-0.258,1.011,-6.226,-22.766,33.142
0.240,-0.237,0.963,1.404,-14.648,36.804
0.193,-0.259,0.924,6.409,-8.850,40.955
0.126,-0.313,0.866,4.028,-6.409,46.265
0.198,-0.070,1.057,-1.953,-4.150,54.565
0.304,-0.221,0.996,17.639,16.724,28.748
0.302,-0.239,0.866,10.742,28.870,-0.305
0.274,-0.171,0.774,6.287,21.912,-2.930
0.246,-0.190,0.798,19.714,10.620,-4.272
0.246,-0.208,0.828,31.982,7.324,-4.517
0.238,-0.239,0.859,37.109,8.423,-7.751
0.238,-0.283,0.880,39.978,6.653,-13.000
0.255,-0.230,0.943,37.109,4.395,-18.188
0.275,-0.291,0.884,38.696,3.357,-21.240
0.278,-0.342,0.913,57.007,12.573,-29.419
0.280,-0.327,0.928,49.744,19.409,-30.823
0.271,-0.394,0.867,53.101,24.048,-34.729
0.280,-0.432,0.886,54.260,23.499,-36.377
0.258,-0.422,0.930,46.143,23.315,-37.476
0.273,-0.387,0.933,30.823,28.381,-45.898
0.335,-0.450,0.858,23.315,35.645,-56.274
0.338,-0.534,0.857,34.485,31.982,-49.561
0.339,-0.565,0.876,44.922,25.574,-33.630
0.313,-0.529,0.875,42.908,22.461,-17.761
0.296,-0.494,0.881,35.400,17.700,-9.827
0.298,-0.490,0.905,28.015,10.620,-6.165
0.298,-0.482,0.917,21.851,7.080,-2.930
0.296,-0.469,0.919,17.456,6.958,-0.244
0.292,-0.464,0.913,14.648,7.751,2.197
0.292,-0.453,0.896,12.451,9.460,2.930
0.285,-0.439,0.878,9.766,10.986,2.747
0.289,-0.438,0.864,8.301,10.193,2.014
0.295,-0.440,0.860,6.958,7.996,1.282
0.296,-0.447,0.855,5.554,6.165,1.343
0.292,-0.449,0.856,4.272,5.066,0.610
0.291,-0.447,0.850,3.052,4.761,0.183
0.298,-0.451,0.839,2.380,4.333,-0.916
0.304,-0.458,0.830,2.563,4.150,-1.343
0.302,-0.455,0.816,2.930,4.822,-1.282
0.302,-0.450,0.802,3.418,6.042,-0.916
0.292,-0.439,0.780,3.906,7.629,-0.549
0.288,-0.440,0.764,4.578,9.521,-0.732
0.286,-0.446,0.748,5.005,10.498,-1.099
0.288,-0.452,0.736,4.883,10.254,-1.465
0.292,-0.467,0.748,4.639,8.606,-2.014
0.288,-0.470,0.754,3.906,4.639,-1.709
0.305,-0.474,0.772,3.540,0.916,-1.343
0.311,-0.475,0.787,3.845,-0.793,-0.793
0.309,-0.478,0.799,4.883,-1.648,-0.305
0.311,-0.486,0.801,5.432,-2.991,-0.366
0.311,-0.491,0.803,4.578,-5.371,-0.549
0.305,-0.486,0.797,2.625,-6.409,0.122
0.300,-0.478,0.792,1.038,-5.676,1.099
0.301,-0.470,0.781,0.366,-5.737,1.282
0.302,-0.468,0.774,-0.061,-7.202,1.038
0.291,-0.473,0.784,-0.671,-8.972,1.770
0.279,-0.470,0.800,-1.404,-11.841,2.930
0.282,-0.460,0.826,-0.977,-15.808,3.906
0.286,-0.462,0.862,0.488,-19.104,4.517
0.287,-0.462,0.897,2.319,-20.874,5.066
0.286,-0.459,0.918,4.089,-20.325,5.310
0.283,-0.458,0.934,6.531,-18.372,5.432
0.278,-0.463,0.946,9.094,-16.602,5.127
0.289,-0.464,0.955,10.498,-14.404,4.456
0.304,-0.468,0.954,10.986,-11.841,3.113
0.309,-0.474,0.945,9.766,-9.277,2.869
0.300,-0.475,0.931,6.958,-7.507,3.540
0.291,-0.474,0.913,3.662,-6.226,4.822
0.283,-0.465,0.896,0.916,-5.676,5.798
0.274,-0.463,0.885,0.183,-5.615,6.226
0.265,-0.467,0.882,1.770,-5.798,5.981
0.274,-0.472,0.882,4.578,-6.287,5.615
0.272,-0.475,0.893,8.057,-7.263,5.554
0.265,-0.480,0.902,11.292,-6.531,5.615
0.269,-0.489,0.906,13.855,-6.287,5.066
0.275,-0.502,0.915,15.320,-5.981,4.272
0.283,-0.514,0.922,15.320,-5.432,3.967
0.282,-0.524,0.930,13.794,-5.554,4.028
0.294,-0.529,0.927,11.902,-4.883,4.395
0.294,-0.531,0.918,10.559,-3.296,5.249
0.290,-0.533,0.902,9.460,-1.709,6.470
0.297,-0.534,0.889,8.545,-1.160,7.751
0.290,-0.533,0.879,7.629,-1.709,8.606
0.277,-0.528,0.869,6.592,-2.258,10.132
0.266,-0.526,0.868,5.737,-2.808,11.475
0.261,-0.526,0.869,6.470,-2.869,11.780
0.261,-0.532,0.871,7.812,-2.502,11.169
0.271,-0.542,0.874,9.888,-1.709,10.376
0.279,-0.553,0.875,12.390,-0.793,10.864
0.285,-0.559,0.872,14.709,0.305,12.207
0.286,-0.567,0.870,16.052,0.671,13.550
0.285,-0.567,0.864,16.968,0.427,14.954
0.290,-0.566,0.859,16.846,0.244,16.113
0.288,-0.569,0.856,15.930,-0.061,17.578
0.288,-0.573,0.852,14.648,0.061,19.165
0.287,-0.570,0.846,12.634,-0.183,20.142
0.290,-0.573,0.836,10.071,0.122,20.935
0.291,-0.569,0.823,7.935,1.038,21.790
0.288,-0.568,0.807,6.409,1.526,22.705
0.300,-0.564,0.789,6.104,1.892,24.048
0.301,-0.565,0.778,6.836,1.038,25.269
0.291,-0.556,0.769,7.812,-0.671,26.855
0.292,-0.543,0.766,9.338,-2.197,28.748
0.306,-0.534,0.766,11.963,-3.601,30.090
0.309,-0.521,0.768,13.855,-5.920,31.128
0.298,-0.508,0.775,14.282,-8.118,32.593
0.293,-0.495,0.786,13.855,-9.766,33.325
0.301,-0.485,0.795,13.550,-10.620,32.837
0.312,-0.478,0.794,13.611,-10.193,32.166
0.318,-0.471,0.786,13.794,-9.216,32.043
0.321,-0.465,0.774,13.916,-8.179,32.227
0.317,-0.456,0.764,13.245,-8.606,32.166
0.319,-0.457,0.758,12.390,-10.071,31.799
0.319,-0.452,0.752,10.803,-11.536,31.677
0.320,-0.447,0.749,9.216,-12.329,31.860
0.317,-0.444,0.748,8.728,-13.794,31.616
0.323,-0.439,0.753,9.399,-15.503,30.945
0.319,-0.438,0.768,10.620,-17.456,30.579
0.315,-0.442,0.788,12.573,-19.043,29.968
0.325,-0.443,0.806,14.099,-20.325,28.809
0.334,-0.444,0.821,15.320,-20.569,28.015
0.335,-0.442,0.834,15.808,-20.874,28.259
0.337,-0.435,0.843,15.137,-20.813,28.870
0.330,-0.429,0.853,13.245,-20.508,28.992
0.328,-0.427,0.859,10.803,-19.836,28.320
0.331,-0.427,0.862,8.545,-18.860,27.222
0.336,-0.433,0.861,7.446,-17.517,25.696
0.334,-0.442,0.861,7.263,-16.479,24.963
0.329,-0.453,0.864,7.507,-15.808,23.682
0.330,-0.465,0.870,7.996,-15.381,22.827
0.338,-0.470,0.873,9.277,-14.954,22.461
0.345,-0.475,0.880,11.414,-14.404,22.644
0.345,-0.479,0.888,13.306,-14.099,22.888
0.343,-0.477,0.891,13.306,-14.038,22.827
0.349,-0.474,0.887,12.146,-13.550,22.522
0.356,-0.475,0.879,10.376,-12.085,22.339
0.358,-0.476,0.863,8.789,-10.925,21.851
0.364,-0.479,0.845,7.446,-9.827,21.606
0.369,-0.481,0.825,6.165,-9.644,21.362
0.372,-0.481,0.809,5.188,-9.277,21.606
0.371,-0.481,0.795,5.188,-8.850,21.973
0.357,-0.484,0.789,6.104,-9.460,22.583
0.354,-0.494,0.791,7.263,-10.620,22.583
0.355,-0.500,0.793,7.629,-11.475,22.095
0.361,-0.498,0.797,8.301,-12.512,22.034
0.366,-0.495,0.804,9.766,-12.878,23.010
0.363,-0.489,0.814,11.353,-13.550,23.926
0.364,-0.482,0.825,12.268,-14.343,24.353
0.365,-0.478,0.839,12.024,-14.709,23.926
0.368,-0.471,0.841,10.559,-13.733,23.560
0.370,-0.466,0.837,9.155,-12.451,23.376
0.372,-0.464,0.830,7.874,-11.719,23.499
0.370,-0.460,0.823,6.836,-10.925,22.827
0.369,-0.459,0.813,6.042,-10.437,22.217
0.373,-0.462,0.807,6.409,-10.376,21.606
0.374,-0.463,0.806,7.202,-11.414,20.996
0.377,-0.463,0.816,8.240,-12.695,20.874
0.380,-0.461,0.832,9.705,-13.367,21.057
0.381,-0.453,0.847,11.047,-13.489,21.179
0.384,-0.448,0.864,11.902,-13.062,21.240
0.382,-0.441,0.876,12.146,-11.902,21.118
0.380,-0.435,0.884,11.780,-10.742,20.386
0.384,-0.430,0.886,10.803,-9.155,19.287
0.381,-0.433,0.888,9.888,-7.263,18.494
0.384,-0.438,0.881,8.728,-5.249,16.724
0.386,-0.444,0.867,7.019,-3.601,15.381
0.390,-0.447,0.853,5.310,-3.052,14.404
0.390,-0.449,0.843,4.456,-2.625,14.160
0.385,-0.454,0.833,4.150,-2.319,14.160
0.383,-0.453,0.828,3.784,-2.441,13.977
0.382,-0.453,0.820,3.540,-2.991,13.489
0.383,-0.450,0.818,3.784,-3.235,13.428
0.384,-0.448,0.823,4.333,-3.418,13.245
0.386,-0.445,0.821,4.761,-3.418,12.817
0.385,-0.446,0.817,4.944,-2.991,12.085
0.383,-0.441,0.807,4.578,-2.197,11.536
0.380,-0.438,0.799,3.662,-1.770,11.414
0.378,-0.438,0.790,3.174,-1.709,10.742
0.377,-0.438,0.780,2.502,-1.770,10.010
0.374,-0.443,0.771,1.648,-2.258,9.399
0.375,-0.445,0.765,1.404,-2.686,8.667
0.375,-0.444,0.758,1.465,-3.174,8.484
0.374,-0.446,0.755,2.197,-3.845,8.240
0.374,-0.449,0.759,3.296,-5.188,7.874
0.371,-0.451,0.770,3.723,-6.714,7.935
0.370,-0.452,0.786,3.906,-7.935,7.385
0.375,-0.457,0.801,3.845,-7.996,6.836
0.374,-0.461,0.808,3.845,-7.568,6.409
0.375,-0.462,0.815,3.418,-7.263,6.042
0.377,-0.462,0.823,2.991,-7.751,6.042
0.377,-0.460,0.835,2.563,-8.118,6.165
0.377,-0.460,0.843,2.380,-7.385,6.042
0.378,-0.460,0.842,2.136,-6.042,5.188
0.378,-0.462,0.843,1.648,-5.188,4.700
0.380,-0.461,0.843,1.953,-4.883,4.272
0.383,-0.469,0.843,2.380,-4.395,3.540
0.383,-0.474,0.838,2.136,-3.296,3.174
0.387,-0.485,0.829,1.709,-2.808,2.930
0.385,-0.491,0.824,0.732,-3.357,3.479
0.386,-0.490,0.827,-0.305,-4.578,3.906
0.387,-0.481,0.828,-0.671,-5.127,4.333
0.385,-0.473,0.831,0.305,-5.127,4.883
0.380,-0.468,0.839,1.770,-4.456,5.005
0.378,-0.467,0.846,2.747,-3.784,4.517
0.379,-0.464,0.848,2.686,-3.052,3.906
0.386,-0.460,0.842,2.380,-2.136,3.540
0.384,-0.461,0.835,1.892,-1.831,3.540
0.379,-0.462,0.827,0.732,-1.465,3.418
0.376,-0.467,0.815,-0.793,-1.038,2.686
0.381,-0.470,0.800,-1.404,-0.854,2.014
0.385,-0.473,0.794,-0.916,-1.282,2.136
0.383,-0.471,0.797,0.366,-1.953,2.502
0.381,-0.470,0.803,1.648,-2.136,2.747
0.381,-0.463,0.810,2.502,-2.136,2.808
0.382,-0.458,0.813,2.869,-2.075,2.808
0.375,-0.453,0.816,2.502,-2.197,2.502
0.370,-0.451,0.823,1.770,-2.380,2.136
0.374,-0.456,0.826,0.610,-2.502,1.160
0.381,-0.456,0.817,-1.038,-1.831,0.427
0.381,-0.454,0.803,-2.014,-0.793,0.183
0.374,-0.454,0.792,-1.587,-0.427,0.244
0.372,-0.456,0.790,-0.671,-1.160,0.244
0.373,-0.465,0.798,0.244,-2.319,-0.427
0.374,-0.472,0.807,0.732,-2.808,-0.793
0.374,-0.475,0.818,1.160,-2.991,-0.793
0.369,-0.470,0.829,1.953,-2.930,-0.183
0.366,-0.471,0.832,2.258,-2.502,0.244
0.364,-0.462,0.827,0.854,-1.831,0.427
0.355,-0.451,0.826,-0.732,-1.587,0.549
0.353,-0.444,0.823,-1.648,-1.648,0.000
0.352,-0.448,0.820,-2.380,-1.709,-0.793
0.352,-0.455,0.812,-2.808,-1.587,-1.831
0.360,-0.461,0.799,-3.052,-1.099,-2.930
0.364,-0.469,0.786,-2.747,-0.793,-3.052
0.363,-0.474,0.778,-1.953,-1.160,-2.930
0.360,-0.476,0.778,-1.038,-2.075,-2.319
0.361,-0.480,0.785,-0.610,-3.357,-2.136
0.362,-0.483,0.797,-0.305,-4.395,-1.770
0.362,-0.480,0.812,0.122,-5.676,-1.282
0.363,-0.479,0.826,0.916,-5.493,-1.160
0.361,-0.480,0.834,1.343,-4.822,-0.977
0.358,-0.475,0.839,1.038,-4.700,-0.977
0.358,-0.468,0.843,0.427,-4.456,-1.038
0.355,-0.464,0.840,-0.122,-3.662,-1.099
0.351,-0.463,0.839,-0.610,-3.357,-1.282
0.351,-0.467,0.842,-0.854,-3.479,-1.404
0.352,-0.471,0.844,-1.465,-3.723,-2.136
0.352,-0.479,0.843,-2.136,-3.174,-2.808
0.356,-0.489,0.836,-2.502,-2.502,-3.235
0.359,-0.496,0.826,-2.258,-2.075,-3.113
0.358,-0.500,0.818,-1.709,-2.014,-2.380
0.356,-0.498,0.818,-0.977,-2.502,-1.709
0.359,-0.494,0.818,-0.244,-3.052,-1.282
0.360,-0.490,0.817,0.549,-3.052,-0.977
0.355,-0.483,0.811,1.160,-3.052,-0.793
0.353,-0.475,0.806,1.587,-3.113,-0.488
0.349,-0.470,0.802,1.282,-2.869,-0.488
0.344,-0.468,0.793,0.366,-2.747,-0.793
0.348,-0.469,0.780,-0.549,-2.747,-1.099
0.348,-0.471,0.769,-1.465,-3.174,-1.221
0.342,-0.467,0.763,-2.258,-3.601,-0.977
0.342,-0.472,0.766,-2.136,-4.272,-0.793
0.336,-0.474,0.766,-1.831,-4.517,-0.916
0.333,-0.474,0.764,-2.258,-5.493,-0.977
0.346,-0.477,0.767,-2.380,-7.202,-1.221
0.352,-0.475,0.770,-1.770,-8.301,-1.465
0.349,-0.470,0.766,-1.343,-8.545,-0.977
0.349,-0.461,0.761,-1.038,-8.301,-0.610
0.347,-0.454,0.747,-0.916,-7.690,-0.671
0.343,-0.446,0.730,-1.526,-7.812,-0.732
0.336,-0.443,0.718,-2.930,-8.423,-0.732
0.326,-0.443,0.708,-4.578,-9.338,-0.610
0.319,-0.447,0.700,-6.348,-10.742,-0.793
0.300,-0.455,0.699,-8.118,-13.062,-1.038
0.294,-0.455,0.710,-8.545,-16.907,-1.526
0.296,-0.463,0.745,-6.531,-21.667,-2.258
0.296,-0.470,0.797,-2.136,-26.306,-2.930
0.311,-0.474,0.858,4.028,-29.358,-3.662
0.327,-0.478,0.909,10.193,-29.968,-4.150
0.329,-0.480,0.939,14.954,-28.076,-4.211
0.327,-0.476,0.949,16.785,-24.414,-3.967
0.330,-0.475,0.946,16.541,-20.691,-4.333
0.331,-0.475,0.926,14.954,-17.883,-5.066
0.325,-0.483,0.904,12.573,-15.747,-5.066
0.318,-0.479,0.883,9.644,-14.709,-5.249
0.321,-0.472,0.862,7.690,-14.465,-5.310
0.313,-0.468,0.839,7.690,-13.733,-5.005
0.291,-0.466,0.815,8.667,-12.634,-4.272
0.264,-0.471,0.809,9.949,-12.634,-3.906
0.254,-0.473,0.820,10.620,-14.587,-4.028
0.261,-0.474,0.837,11.536,-17.395,-5.127
0.257,-0.475,0.862,12.695,-18.860,-5.981
0.252,-0.472,0.884,14.587,-18.677,-6.104
0.264,-0.478,0.901,17.029,-17.090,-6.470
0.265,-0.501,0.903,19.043,-15.625,-7.324
0.268,-0.516,0.910,18.372,-14.160,-9.216
0.283,-0.529,0.915,15.808,-13.611,-9.949
0.294,-0.534,0.908,12.634,-12.634,-9.460
0.298,-0.532,0.892,9.766,-10.498,-8.240
0.296,-0.528,0.862,7.568,-8.362,-7.080
0.290,-0.524,0.827,5.737,-7.019,-6.226
0.285,-0.522,0.801,3.967,-6.226,-5.310
0.263,-0.528,0.787,0.977,-6.104,-3.906
0.248,-0.525,0.793,-2.686,-7.080,-2.502
0.247,-0.508,0.802,-5.798,-9.460,-1.526
0.230,-0.502,0.823,-6.592,-11.108,-0.610
0.217,-0.491,0.858,-5.127,-12.024,-0.244
0.213,-0.492,0.904,-1.282,-12.878,-1.465
0.222,-0.505,0.938,2.869,-14.282,-3.967
0.244,-0.518,0.972,4.456,-14.160,-6.409
0.260,-0.515,0.987,3.601,-12.085,-7.446
0.270,-0.518,0.975,2.441,-7.935,-7.568
0.277,-0.523,0.951,1.343,-4.150,-7.263
0.279,-0.521,0.917,-0.671,-1.709,-7.141
0.277,-0.521,0.891,-3.418,-0.244,-6.653
0.264,-0.527,0.870,-6.226,0.732,-5.859
0.251,-0.530,0.862,-9.155,0.732,-4.761
0.246,-0.528,0.863,-11.169,-0.305,-4.089
0.251,-0.518,0.869,-11.047,-1.099,-3.723
0.254,-0.510,0.866,-8.728,-1.221,-3.845
0.253,-0.504,0.860,-5.493,-0.732,-4.150
0.253,-0.501,0.850,-2.197,0.061,-4.822
0.254,-0.503,0.839,-0.305,0.854,-5.737
0.254,-0.511,0.829,0.122,1.160,-6.592
0.254,-0.521,0.824,-0.122,0.793,-6.958
0.255,-0.531,0.830,-0.793,-0.305,-6.958
0.262,-0.540,0.836,-1.343,-1.282,-6.836
0.268,-0.539,0.841,-1.404,-1.892,-6.226
0.266,-0.533,0.841,-0.854,-1.831,-5.005
0.259,-0.526,0.840,0.122,-0.916,-3.845
0.253,-0.520,0.834,0.854,-0.366,-3.357
0.249,-0.514,0.828,0.732,-0.305,-3.113
0.242,-0.509,0.822,-0.244,-0.793,-3.052
0.231,-0.503,0.827,-1.099,-1.465,-2.808
0.227,-0.501,0.833,-1.587,-2.136,-3.174
0.228,-0.504,0.838,-1.465,-2.319,-3.723
0.227,-0.501,0.845,-0.732,-2.747,-4.150
0.229,-0.505,0.856,0.122,-3.052,-4.395
0.227,-0.509,0.872,1.221,-3.235,-4.578
0.231,-0.513,0.887,1.770,-2.563,-4.700
0.239,-0.517,0.901,1.343,-2.319,-4.822
0.248,-0.514,0.905,0.793,-1.770,-4.761
0.248,-0.511,0.900,0.000,-0.488,-4.089
0.251,-0.503,0.883,-0.977,1.160,-4.211
0.250,-0.505,0.863,-2.136,1.831,-4.517
0.244,-0.507,0.848,-3.235,2.014,-4.700
0.243,-0.506,0.835,-4.089,2.197,-4.822
0.240,-0.511,0.830,-3.845,1.831,-4.883
0.238,-0.515,0.839,-3.296,1.526,-4.761
0.235,-0.516,0.846,-2.991,0.916,-4.456
0.235,-0.513,0.861,-2.502,0.122,-4.089
0.235,-0.507,0.876,-1.770,-0.488,-3.784
0.242,-0.502,0.889,-0.366,-0.732,-4.028
0.244,-0.501,0.898,0.305,-0.305,-4.211
0.240,-0.502,0.904,-0.122,0.854,-4.578
0.243,-0.505,0.900,-1.526,2.014,-5.188
0.252,-0.506,0.888,-2.686,3.418,-5.798
0.257,-0.505,0.873,-3.296,4.883,-5.798
0.255,-0.502,0.851,-3.174,6.226,-5.554
0.250,-0.501,0.831,-2.869,6.653,-5.188
0.248,-0.500,0.821,-2.686,6.226,-5.127
0.243,-0.500,0.819,-2.502,5.005,-4.883
0.240,-0.497,0.826,-2.869,3.052,-4.700
0.241,-0.500,0.844,-2.258,1.770,-4.639
0.248,-0.500,0.862,-1.404,0.977,-4.883
0.254,-0.494,0.878,-0.793,0.732,-5.249
0.252,-0.488,0.887,-0.671,1.648,-5.127
0.253,-0.489,0.893,-0.366,2.930,-5.615
0.259,-0.493,0.889,-0.610,4.089,-6.714
0.266,-0.496,0.880,-1.404,5.310,-7.629
0.270,-0.495,0.865,-2.808,6.531,-7.690
0.268,-0.492,0.843,-3.784,7.751,-7.507
0.268,-0.489,0.819,-4.028,8.545,-7.507
0.269,-0.484,0.796,-3.906,8.362,-7.629
0.266,-0.480,0.784,-3.113,7.324,-7.385
0.259,-0.479,0.780,-1.831,5.859,-7.202
0.251,-0.478,0.784,-1.465,4.395,-7.446
0.251,-0.479,0.801,-0.854,2.625,-7.935
0.250,-0.478,0.826,-0.122,1.160,-8.301
0.251,-0.477,0.858,0.366,0.366,-8.484
0.256,-0.481,0.887,0.854,0.793,-8.850
0.260,-0.484,0.906,0.732,1.465,-9.521
0.261,-0.491,0.918,-0.122,2.380,-10.071
0.271,-0.488,0.922,-2.014,3.967,-11.047
0.276,-0.493,0.920,-4.089,5.371,-11.475
0.273,-0.493,0.907,-5.615,6.958,-11.536
0.274,-0.498,0.894,-6.836,8.972,-12.146
0.274,-0.502,0.881,-7.568,10.132,-12.512
0.274,-0.508,0.872,-8.057,10.376,-12.268
0.271,-0.510,0.868,-7.996,10.010,-11.719
0.277,-0.506,0.868,-6.958,9.705,-11.597
0.279,-0.501,0.867,-4.700,9.766,-11.292
0.274,-0.500,0.871,-2.380,10.376,-10.986
0.271,-0.496,0.874,-0.916,10.803,-10.864
0.278,-0.493,0.877,-0.244,10.742,-11.353
0.277,-0.488,0.879,-0.793,10.925,-11.719
0.276,-0.482,0.880,-1.648,11.353,-11.597
0.279,-0.483,0.881,-2.502,11.902,-11.414
0.279,-0.485,0.875,-3.418,12.634,-11.963
0.276,-0.480,0.871,-4.700,12.878,-12.939
0.280,-0.482,0.872,-5.554,12.573,-13.672
0.283,-0.486,0.877,-4.944,13.062,-14.099
0.287,-0.489,0.876,-4.089,13.489,-14.404
0.293,-0.493,0.878,-2.930,14.160,-15.076
0.292,-0.497,0.879,-2.258,14.893,-15.259
0.291,-0.498,0.883,-2.075,15.564,-15.198
0.296,-0.499,0.885,-1.770,15.808,-15.198
0.304,-0.498,0.887,-1.709,15.686,-15.137
0.306,-0.498,0.891,-1.953,16.235,-14.771
0.302,-0.494,0.892,-2.441,17.273,-14.404
0.298,-0.494,0.886,-3.540,18.433,-14.343
0.300,-0.487,0.879,-5.066,19.531,-14.282
0.297,-0.481,0.870,-6.226,20.630,-14.221
0.292,-0.477,0.864,-6.531,21.301,-14.526
0.292,-0.476,0.862,-6.165,21.118,-15.076
0.296,-0.477,0.864,-5.676,20.874,-16.235
0.300,-0.483,0.865,-5.005,21.240,-16.907
0.304,-0.485,0.870,-4.456,21.545,-17.456
0.309,-0.490,0.875,-3.845,21.545,-17.578
0.308,-0.488,0.880,-3.235,21.912,-17.090
0.312,-0.487,0.888,-2.563,22.583,-16.907
0.311,-0.491,0.892,-1.953,23.865,-16.724
0.311,-0.491,0.893,-2.258,24.597,-17.334
0.311,-0.492,0.897,-3.540,24.658,-17.517
0.312,-0.496,0.901,-4.395,25.024,-17.334
0.314,-0.499,0.904,-4.944,25.696,-17.273
0.313,-0.498,0.910,-5.310,26.733,-17.212
0.314,-0.500,0.914,-5.310,27.527,-17.212
0.318,-0.500,0.916,-4.822,28.503,-17.273
0.318,-0.497,0.916,-4.456,29.785,-17.090
0.322,-0.496,0.911,-4.028,31.311,-16.907
0.327,-0.491,0.900,-3.479,32.776,-16.968
0.328,-0.494,0.886,-2.869,34.363,-16.968
0.327,-0.498,0.870,-2.869,36.316,-17.151
0.334,-0.500,0.848,-3.723,37.842,-17.212
0.339,-0.501,0.826,-4.883,38.635,-17.029
0.337,-0.498,0.803,-5.798,38.757,-16.357
0.337,-0.501,0.795,-6.958,38.208,-15.686
0.335,-0.500,0.782,-8.301,36.926,-15.137
0.321,-0.485,0.776,-9.338,35.828,-14.221
0.317,-0.477,0.773,-9.399,34.668,-14.160
0.319,-0.474,0.773,-8.911,33.203,-15.137
0.321,-0.468,0.776,-8.728,32.104,-16.235
0.324,-0.468,0.777,-7.568,31.860,-17.212
0.320,-0.472,0.779,-6.287,31.921,-17.700
0.322,-0.474,0.779,-5.249,32.104,-18.188
0.326,-0.470,0.772,-5.188,32.166,-18.860
0.327,-0.474,0.766,-5.798,31.921,-19.714
0.331,-0.486,0.764,-6.531,32.043,-20.691
0.343,-0.497,0.750,-7.690,32.471,-21.545
0.357,-0.501,0.733,-8.972,32.349,-21.729
0.365,-0.503,0.719,-9.949,31.677,-21.240
0.367,-0.508,0.709,-10.071,31.006,-20.447
0.365,-0.506,0.694,-10.498,30.151,-20.020
0.365,-0.504,0.684,-10.803,29.236,-19.592
0.368,-0.501,0.673,-11.047,27.161,-19.470
0.375,-0.489,0.670,-10.315,25.452,-19.043
0.372,-0.491,0.664,-9.033,23.865,-18.677
0.365,-0.476,0.657,-8.728,21.790,-18.250
0.374,-0.465,0.655,-8.545,19.409,-18.494
0.376,-0.461,0.652,-7.751,17.761,-19.043
0.373,-0.456,0.649,-7.751,16.602,-19.226
0.371,-0.453,0.656,-8.179,14.526,-19.287
0.372,-0.443,0.659,-8.545,12.817,-19.775
0.366,-0.451,0.653,-8.911,11.230,-21.362
0.368,-0.464,0.664,-9.949,8.606,-23.010
0.377,-0.476,0.677,-10.864,6.104,-24.414
0.383,-0.497,0.687,-9.705,4.456,-25.818
0.389,-0.516,0.703,-8.240,2.991,-26.184
0.396,-0.533,0.724,-6.653,1.953,-25.391
0.395,-0.544,0.744,-5.676,0.732,-24.292
0.397,-0.546,0.761,-5.981,-0.183,-22.827
0.396,-0.540,0.778,-7.019,-0.793,-21.362
0.391,-0.535,0.792,-7.874,-1.038,-19.958
0.382,-0.526,0.800,-8.667,-0.916,-18.982
0.378,-0.517,0.803,-9.277,-0.671,-18.860
0.379,-0.512,0.802,-9.216,0.305,-19.287
0.371,-0.508,0.795,-8.911,1.038,-19.775
0.362,-0.508,0.793,-8.362,1.282,-20.142
0.362,-0.510,0.798,-7.935,0.977,-20.630
0.372,-0.513,0.803,-7.080,0.549,-21.240
0.372,-0.515,0.811,-6.226,0.244,-20.935
0.358,-0.526,0.829,-5.676,-0.305,-20.142
0.362,-0.537,0.842,-5.554,-0.671,-20.386
0.368,-0.548,0.857,-6.165,-0.305,-20.508
0.368,-0.560,0.868,-6.531,0.610,-20.203
0.378,-0.560,0.869,-6.531,1.831,-19.226
0.381,-0.554,0.864,-5.737,3.235,-17.944
0.374,-0.549,0.850,-4.822,4.700,-16.907
0.369,-0.545,0.834,-4.272,5.859,-16.235
0.359,-0.545,0.820,-4.883,6.470,-15.442
0.346,-0.545,0.806,-6.836,6.226,-14.893
0.345,-0.542,0.795,-8.850,5.737,-14.465
0.344,-0.544,0.787,-9.583,5.310,-14.404
0.340,-0.545,0.783,-8.484,4.883,-14.343
0.341,-0.549,0.783,-6.165,4.395,-14.160
0.344,-0.555,0.785,-3.479,4.395,-14.282
0.346,-0.559,0.784,-1.526,4.456,-13.916
0.350,-0.562,0.784,-0.244,4.333,-13.428
0.353,-0.563,0.780,-0.061,4.272,-12.817
0.352,-0.559,0.774,-0.916,4.333,-11.841
0.350,-0.556,0.762,-2.075,4.089,-11.169
0.352,-0.554,0.750,-2.930,3.784,-10.742
0.350,-0.552,0.738,-3.357,3.235,-10.071
0.348,-0.550,0.728,-3.418,2.808,-9.277
0.345,-0.550,0.723,-2.869,1.648,-8.545
0.343,-0.550,0.731,-2.441,-0.183,-7.629
0.338,-0.551,0.744,-2.197,-2.136,-6.958
0.345,-0.547,0.761,-1.953,-3.479,-6.409
0.347,-0.543,0.774,-1.343,-4.150,-5.859
0.346,-0.540,0.788,-0.305,-4.211,-5.432
0.349,-0.534,0.798,0.854,-4.333,-5.005
0.350,-0.527,0.803,1.526,-3.845,-4.761
0.351,-0.520,0.798,1.343,-3.052,-4.700
0.350,-0.515,0.790,0.793,-2.319,-4.639
0.348,-0.513,0.777,0.366,-1.953,-4.639
0.347,-0.506,0.767,-0.854,-1.953,-4.822
0.353,-0.513,0.770,-2.319,-2.441,-4.456
0.327,-0.512,0.773,-3.174,-3.967,-4.395
0.344,-0.518,0.769,-3.418,-4.944,-4.944
0.347,-0.522,0.779,-3.662,-6.104,-5.188
